,Dimension,Probability,q-values,Number_of_nodes_visited,Path_Length,Solvable,Time
534,30,0.3,0.6,442,61,1,0.01778101921081543
535,30,0.3,0.6,1,0,0,0.0
536,30,0.3,0.6,1,0,0,0.0
537,30,0.3,0.6,6,0,0,0.0
538,30,0.3,0.6,647,0,0,0.04998207092285156
539,30,0.3,0.6,479,61,1,0.016735076904296875
540,30,0.3,0.6,592,0,0,0.0310361385345459
541,30,0.3,0.6,459,59,1,0.024112939834594727
542,30,0.3,0.6,398,63,1,0.01636481285095215
543,30,0.3,0.6,364,59,1,0.012664318084716797
544,30,0.3,0.6,376,65,1,0.034697532653808594
545,30,0.3,0.6,391,59,1,0.0291135311126709
546,30,0.3,0.6,6,0,0,0.0010459423065185547
547,30,0.3,0.6,486,61,1,0.037642717361450195
548,30,0.3,0.6,6,0,0,0.0010440349578857422
549,30,0.3,0.6,384,59,1,0.015506744384765625
550,30,0.3,0.6,627,0,0,0.029413938522338867
551,30,0.3,0.6,612,0,0,0.051564693450927734
552,30,0.3,0.6,368,59,1,0.014646530151367188
553,30,0.3,0.6,592,0,0,0.02924966812133789
554,30,0.3,0.6,25,0,0,0.0009922981262207031
555,30,0.3,0.6,454,59,1,0.022594928741455078
556,30,0.3,0.6,512,59,1,0.023004770278930664
557,30,0.3,0.6,3,0,0,0.0
558,30,0.3,0.6,418,61,1,0.02204155921936035
559,30,0.3,0.6,546,0,0,0.03155803680419922
560,30,0.3,0.6,1,0,0,0.0
561,30,0.3,0.6,324,59,1,0.010569572448730469
562,30,0.3,0.6,619,0,0,0.03768444061279297
563,30,0.3,0.6,394,61,1,0.014674186706542969
564,30,0.3,0.6,3,0,0,0.0
565,30,0.3,0.6,5,0,0,0.0
566,30,0.3,0.6,464,61,1,0.03688764572143555
567,30,0.3,0.6,1,0,0,0.0
568,30,0.3,0.6,3,0,0,0.006334543228149414
569,30,0.3,0.6,616,0,0,0.036826372146606445
570,30,0.3,0.6,402,75,1,0.016011953353881836
571,30,0.3,0.6,590,0,0,0.028380393981933594
572,30,0.3,0.6,603,0,0,0.030382394790649414
573,30,0.3,0.6,410,0,0,0.018439769744873047
574,30,0.3,0.6,438,59,1,0.03144025802612305
575,30,0.3,0.6,4,0,0,0.0
576,30,0.3,0.6,486,59,1,0.01692056655883789
577,30,0.3,0.6,451,59,1,0.020461082458496094
578,30,0.3,0.6,378,59,1,0.016788005828857422
579,30,0.3,0.6,349,59,1,0.01696467399597168
580,30,0.3,0.6,531,59,1,0.03326821327209473
581,30,0.3,0.6,366,59,1,0.016843795776367188
582,30,0.3,0.6,483,61,1,0.03332948684692383
583,30,0.3,0.6,523,67,1,0.016452312469482422
584,30,0.3,0.6,7,0,0,0.0010485649108886719
585,30,0.3,0.6,4,0,0,0.0010449886322021484
586,30,0.3,0.6,429,59,1,0.01691126823425293
587,30,0.3,0.6,429,59,1,0.033059120178222656
588,30,0.3,0.6,437,59,1,0.015648603439331055
589,30,0.3,0.6,47,0,0,0.0
590,30,0.3,0.6,476,73,1,0.016669511795043945
591,30,0.3,0.6,8,0,0,0.0
592,30,0.3,0.6,449,61,1,0.01765751838684082
593,30,0.3,0.6,434,59,1,0.016649484634399414
594,30,0.3,0.6,1,0,0,0.0
595,30,0.3,0.6,594,0,0,0.03384828567504883
596,30,0.3,0.6,613,0,0,0.03452897071838379
597,30,0.3,0.6,459,61,1,0.016463518142700195
598,30,0.3,0.6,370,59,1,0.01654982566833496
599,30,0.3,0.6,10,0,0,0.0
600,30,0.3,0.7,488,59,1,0.014772891998291016
601,30,0.3,0.7,23,0,0,0.0
602,30,0.3,0.7,433,59,1,0.017662525177001953
603,30,0.3,0.7,476,59,1,0.016651630401611328
604,30,0.3,0.7,532,67,1,0.016829729080200195
605,30,0.3,0.7,1,0,0,0.0
606,30,0.3,0.7,100,0,0,0.0
607,30,0.3,0.7,530,59,1,0.03304719924926758
608,30,0.3,0.7,1,0,0,0.0010418891906738281
609,30,0.3,0.7,461,59,1,0.031172990798950195
610,30,0.3,0.7,3,0,0,0.0
611,30,0.3,0.7,315,73,1,0.017438650131225586
612,30,0.3,0.7,5,0,0,0.0
613,30,0.3,0.7,336,61,1,0.0
614,30,0.3,0.7,548,0,0,0.03330111503601074
615,30,0.3,0.7,394,59,1,0.01671910285949707
616,30,0.3,0.7,449,59,1,0.016660690307617188
617,30,0.3,0.7,558,0,0,0.026568889617919922
618,30,0.3,0.7,7,0,0,0.0
619,30,0.3,0.7,1,0,0,0.0
620,30,0.3,0.7,549,0,0,0.016627073287963867
621,30,0.3,0.7,1,0,0,0.00099945068359375
622,30,0.3,0.7,332,59,1,0.012726068496704102
623,30,0.3,0.7,509,65,1,0.02284836769104004
624,30,0.3,0.7,17,0,0,0.004142045974731445
625,30,0.3,0.7,447,59,1,0.01774001121520996
626,30,0.3,0.7,618,0,0,0.03041362762451172
627,30,0.3,0.7,525,61,1,0.029343128204345703
628,30,0.3,0.7,450,67,1,0.02205967903137207
629,30,0.3,0.7,360,59,1,0.0
630,30,0.3,0.7,493,59,1,0.03239727020263672
631,30,0.3,0.7,320,61,1,0.013571023941040039
632,30,0.3,0.7,6,0,0,0.0
633,30,0.3,0.7,489,65,1,0.028474092483520508
634,30,0.3,0.7,3,0,0,0.0
635,30,0.3,0.7,424,59,1,0.016741514205932617
636,30,0.3,0.7,629,0,0,0.05819964408874512
637,30,0.3,0.7,663,0,0,0.036249399185180664
638,30,0.3,0.7,577,0,0,0.029747962951660156
639,30,0.3,0.7,319,59,1,0.01194310188293457
640,30,0.3,0.7,13,0,0,0.003201007843017578
641,30,0.3,0.7,29,0,0,0.0
642,30,0.3,0.7,481,61,1,0.03654003143310547
643,30,0.3,0.7,19,0,0,0.0
644,30,0.3,0.7,355,59,1,0.024157285690307617
645,30,0.3,0.7,609,0,0,0.03127741813659668
646,30,0.3,0.7,353,59,1,0.014631509780883789
647,30,0.3,0.7,477,59,1,0.05696749687194824
648,30,0.3,0.7,588,0,0,0.02947092056274414
649,30,0.3,0.7,450,61,1,0.020849227905273438
650,30,0.3,0.7,401,61,1,0.01883530616760254
651,30,0.3,0.7,3,0,0,0.0
652,30,0.3,0.7,4,0,0,0.0
653,30,0.3,0.7,1,0,0,0.0
654,30,0.3,0.7,12,0,0,0.0
655,30,0.3,0.7,425,59,1,0.023460865020751953
656,30,0.3,0.7,606,0,0,0.051911354064941406
657,30,0.3,0.7,6,0,0,0.0
658,30,0.3,0.7,614,0,0,0.04236245155334473
659,30,0.3,0.7,332,59,1,0.008285760879516602
660,30,0.3,0.7,480,59,1,0.05146169662475586
661,30,0.3,0.7,386,61,1,0.014659881591796875
662,30,0.3,0.7,594,0,0,0.044016122817993164
663,30,0.3,0.7,606,0,0,0.029354333877563477
664,30,0.3,0.7,6,0,0,0.0010652542114257812
665,30,0.3,0.7,3,0,0,0.0
666,30,0.3,0.7,529,61,1,0.03875470161437988
667,30,0.3,0.7,401,59,1,0.015765666961669922
668,30,0.3,0.7,574,0,0,0.03764843940734863
669,30,0.3,0.7,435,59,1,0.02102947235107422
670,30,0.3,0.7,453,59,1,0.03053116798400879
671,30,0.3,0.7,4,0,0,0.0
672,30,0.3,0.7,622,0,0,0.03395843505859375
673,30,0.3,0.7,377,59,1,0.015193462371826172
674,30,0.3,0.7,6,0,0,0.0
675,30,0.3,0.7,354,65,1,0.016535282135009766
676,30,0.3,0.7,410,61,1,0.015755414962768555
677,30,0.3,0.7,328,59,1,0.014533042907714844
678,30,0.3,0.7,336,59,1,0.01338505744934082
679,30,0.3,0.7,1,0,0,0.0
680,30,0.3,0.7,559,0,0,0.029446125030517578
681,30,0.3,0.7,434,59,1,0.015707969665527344
682,30,0.3,0.7,629,0,0,0.033318281173706055
683,30,0.3,0.7,1,0,0,0.001039743423461914
684,30,0.3,0.7,590,0,0,0.06407761573791504
685,30,0.3,0.7,13,0,0,0.0
686,30,0.3,0.7,511,0,0,0.023014307022094727
687,30,0.3,0.7,11,0,0,0.0
688,30,0.3,0.7,343,59,1,0.014689922332763672
689,30,0.3,0.7,1,0,0,0.0
690,30,0.3,0.7,403,61,1,0.034001827239990234
691,30,0.3,0.7,600,67,1,0.033516645431518555
692,30,0.3,0.7,647,0,0,0.046750783920288086
693,30,0.3,0.7,434,59,1,0.023211956024169922
694,30,0.3,0.7,20,0,0,0.0
695,30,0.3,0.7,6,0,0,0.0010399818420410156
696,30,0.3,0.7,433,61,1,0.016444683074951172
697,30,0.3,0.7,10,0,0,0.0
698,30,0.3,0.7,14,0,0,0.004407405853271484
699,30,0.3,0.7,23,0,0,0.0006618499755859375
700,30,0.3,0.8,569,0,0,0.03226470947265625
701,30,0.3,0.8,460,59,1,0.022003650665283203
702,30,0.3,0.8,407,0,0,0.018152713775634766
703,30,0.3,0.8,549,67,1,0.051439762115478516
704,30,0.3,0.8,426,65,1,0.020877361297607422
705,30,0.3,0.8,483,65,1,0.022051095962524414
706,30,0.3,0.8,329,59,1,0.014669179916381836
707,30,0.3,0.8,421,61,1,0.036828041076660156
708,30,0.3,0.8,483,59,1,0.02927255630493164
709,30,0.3,0.8,547,61,1,0.013987541198730469
710,30,0.3,0.8,3,0,0,0.0
711,30,0.3,0.8,17,0,0,0.0
712,30,0.3,0.8,590,0,0,0.029288291931152344
713,30,0.3,0.8,543,0,0,0.030150890350341797
714,30,0.3,0.8,4,0,0,0.0
715,30,0.3,0.8,594,0,0,0.026822566986083984
716,30,0.3,0.8,389,63,1,0.020963430404663086
717,30,0.3,0.8,279,65,1,0.01467752456665039
718,30,0.3,0.8,356,59,1,0.016107559204101562
719,30,0.3,0.8,383,59,1,0.010886192321777344
720,30,0.3,0.8,373,59,1,0.0
721,30,0.3,0.8,493,59,1,0.01648855209350586
722,30,0.3,0.8,13,0,0,0.0
723,30,0.3,0.8,538,0,0,0.03275179862976074
724,30,0.3,0.8,504,59,1,0.0394439697265625
725,30,0.3,0.8,1,0,0,0.015366792678833008
726,30,0.3,0.8,608,0,0,0.03227829933166504
727,30,0.3,0.8,327,65,1,0.03338813781738281
728,30,0.3,0.8,1,0,0,0.0
729,30,0.3,0.8,505,61,1,0.0340876579284668
730,30,0.3,0.8,10,0,0,0.0
731,30,0.3,0.8,7,0,0,0.0
732,30,0.3,0.8,1,0,0,0.0
733,30,0.3,0.8,15,0,0,0.0
734,30,0.3,0.8,13,0,0,0.0009975433349609375
735,30,0.3,0.8,1,0,0,0.0
736,30,0.3,0.8,4,0,0,0.0
737,30,0.3,0.8,301,59,1,0.002016305923461914
738,30,0.3,0.8,576,0,0,0.03221321105957031
739,30,0.3,0.8,549,63,1,0.016635417938232422
740,30,0.3,0.8,627,0,0,0.035172462463378906
741,30,0.3,0.8,378,59,1,0.015644311904907227
742,30,0.3,0.8,409,59,1,0.016765594482421875
743,30,0.3,0.8,449,59,1,0.017644166946411133
744,30,0.3,0.8,645,0,0,0.03372931480407715
745,30,0.3,0.8,399,63,1,0.01886272430419922
746,30,0.3,0.8,425,59,1,0.017529964447021484
747,30,0.3,0.8,579,0,0,0.031070232391357422
748,30,0.3,0.8,7,0,0,0.0
749,30,0.3,0.8,435,61,1,0.015668392181396484
750,30,0.3,0.8,431,59,1,0.017699241638183594
751,30,0.3,0.8,581,0,0,0.015639781951904297
752,30,0.3,0.8,469,67,1,0.016241073608398438
753,30,0.3,0.8,610,0,0,0.049877166748046875
754,30,0.3,0.8,456,63,1,0.01736760139465332
755,30,0.3,0.8,625,0,0,0.03424954414367676
756,30,0.3,0.8,430,59,1,0.01610589027404785
757,30,0.3,0.8,6,0,0,0.0
758,30,0.3,0.8,3,0,0,0.0
759,30,0.3,0.8,517,59,1,0.01755237579345703
760,30,0.3,0.8,436,59,1,0.017097949981689453
761,30,0.3,0.8,517,61,1,0.03333330154418945
762,30,0.3,0.8,1,0,0,0.0
763,30,0.3,0.8,420,59,1,0.02450418472290039
764,30,0.3,0.8,473,61,1,0.0342249870300293
765,30,0.3,0.8,452,59,1,0.007214546203613281
766,30,0.3,0.8,608,0,0,0.03330063819885254
767,30,0.3,0.8,624,0,0,0.03822898864746094
768,30,0.3,0.8,483,59,1,0.05005073547363281
769,30,0.3,0.8,1,0,0,0.0
770,30,0.3,0.8,454,59,1,0.03377342224121094
771,30,0.3,0.8,125,0,0,0.0
772,30,0.3,0.8,576,0,0,0.016743183135986328
773,30,0.3,0.8,431,59,1,0.032872915267944336
774,30,0.3,0.8,563,59,1,0.016482114791870117
775,30,0.3,0.8,420,59,1,0.017751693725585938
776,30,0.3,0.8,3,0,0,0.0
777,30,0.3,0.8,419,59,1,0.016748666763305664
778,30,0.3,0.8,561,0,0,0.017675161361694336
779,30,0.3,0.8,394,63,1,0.01661849021911621
780,30,0.3,0.8,492,59,1,0.04793977737426758
781,30,0.3,0.8,10,0,0,0.0
782,30,0.3,0.8,504,61,1,0.0186309814453125
783,30,0.3,0.8,385,65,1,0.016891002655029297
784,30,0.3,0.8,619,0,0,0.03309226036071777
785,30,0.3,0.8,3,0,0,0.0
786,30,0.3,0.8,424,59,1,0.01662731170654297
787,30,0.3,0.8,5,0,0,0.0
788,30,0.3,0.8,16,0,0,0.0
789,30,0.3,0.8,3,0,0,0.0
790,30,0.3,0.8,1,0,0,0.0
791,30,0.3,0.8,376,65,1,0.01668524742126465
792,30,0.3,0.8,503,65,1,0.01663374900817871
793,30,0.3,0.8,17,0,0,0.0010609626770019531
794,30,0.3,0.8,5,0,0,0.0
795,30,0.3,0.8,285,59,1,0.0
796,30,0.3,0.8,488,61,1,0.01677107810974121
797,30,0.3,0.8,645,0,0,0.032860517501831055
798,30,0.3,0.8,597,0,0,0.03324770927429199
799,30,0.3,0.8,531,59,1,0.03329586982727051
800,30,0.3,0.9,403,59,1,0.016587018966674805
801,30,0.3,0.9,464,79,1,0.01764845848083496
802,30,0.3,0.9,474,61,1,0.010461568832397461
803,30,0.3,0.9,511,61,1,0.03526568412780762
804,30,0.3,0.9,481,59,1,0.015858173370361328
805,30,0.3,0.9,332,59,1,0.015616178512573242
806,30,0.3,0.9,367,59,1,0.000997781753540039
807,30,0.3,0.9,611,0,0,0.031313419342041016
808,30,0.3,0.9,1,0,0,0.0
809,30,0.3,0.9,463,59,1,0.016750097274780273
810,30,0.3,0.9,1,0,0,0.0
811,30,0.3,0.9,594,0,0,0.05057168006896973
812,30,0.3,0.9,12,0,0,0.0
813,30,0.3,0.9,582,0,0,0.017627239227294922
814,30,0.3,0.9,411,61,1,0.05084419250488281
815,30,0.3,0.9,12,0,0,0.0009951591491699219
816,30,0.3,0.9,4,0,0,0.0
817,30,0.3,0.9,4,0,0,0.0
818,30,0.3,0.9,444,59,1,0.009466886520385742
819,30,0.3,0.9,421,59,1,0.015935182571411133
820,30,0.3,0.9,623,0,0,0.03324532508850098
821,30,0.3,0.9,275,63,1,0.0
822,30,0.3,0.9,462,59,1,0.03296327590942383
823,30,0.3,0.9,3,0,0,0.0
824,30,0.3,0.9,520,0,0,0.017045974731445312
825,30,0.3,0.9,406,59,1,0.016614198684692383
826,30,0.3,0.9,475,61,1,0.03249931335449219
827,30,0.3,0.9,456,65,1,0.03209877014160156
828,30,0.3,0.9,499,61,1,0.016588687896728516
829,30,0.3,0.9,479,59,1,0.01683521270751953
830,30,0.3,0.9,428,59,1,0.016561031341552734
831,30,0.3,0.9,17,0,0,0.0
832,30,0.3,0.9,1,0,0,0.0
833,30,0.3,0.9,326,61,1,0.002359628677368164
834,30,0.3,0.9,1,0,0,0.0
835,30,0.3,0.9,466,59,1,0.01668381690979004
836,30,0.3,0.9,327,0,0,0.017676830291748047
837,30,0.3,0.9,404,59,1,0.029930591583251953
838,30,0.3,0.9,384,59,1,0.015263557434082031
839,30,0.3,0.9,475,61,1,0.05094504356384277
840,30,0.3,0.9,615,0,0,0.04858040809631348
841,30,0.3,0.9,587,0,0,0.03333902359008789
842,30,0.3,0.9,559,0,0,0.03338456153869629
843,30,0.3,0.9,3,0,0,0.0
844,30,0.3,0.9,392,59,1,0.01644587516784668
845,30,0.3,0.9,499,59,1,0.06540608406066895
846,30,0.3,0.9,427,59,1,0.03199648857116699
847,30,0.3,0.9,10,0,0,0.0
848,30,0.3,0.9,389,61,1,0.017737865447998047
849,30,0.3,0.9,8,0,0,0.0
850,30,0.3,0.9,1,0,0,0.0009963512420654297
851,30,0.3,0.9,418,59,1,0.04908418655395508
852,30,0.3,0.9,1,0,0,0.0
853,30,0.3,0.9,473,65,1,0.01872992515563965
854,30,0.3,0.9,588,0,0,0.016664981842041016
855,30,0.3,0.9,443,59,1,0.032006263732910156
856,30,0.3,0.9,471,69,1,0.04990673065185547
857,30,0.3,0.9,468,59,1,0.020798206329345703
858,30,0.3,0.9,470,59,1,0.018964767456054688
859,30,0.3,0.9,497,61,1,0.01666116714477539
860,30,0.3,0.9,11,0,0,0.0
861,30,0.3,0.9,428,59,1,0.017251968383789062
862,30,0.3,0.9,446,59,1,0.015749454498291016
863,30,0.3,0.9,1,0,0,0.0
864,30,0.3,0.9,481,59,1,0.01930856704711914
865,30,0.3,0.9,600,0,0,0.033248186111450195
866,30,0.3,0.9,491,59,1,0.021586894989013672
867,30,0.3,0.9,1,0,0,0.0020456314086914062
868,30,0.3,0.9,593,0,0,0.03316974639892578
869,30,0.3,0.9,371,61,1,0.016852855682373047
870,30,0.3,0.9,360,61,1,0.016762971878051758
871,30,0.3,0.9,590,0,0,0.03238034248352051
872,30,0.3,0.9,75,0,0,0.0
873,30,0.3,0.9,8,0,0,0.001069784164428711
874,30,0.3,0.9,383,59,1,0.015621662139892578
875,30,0.3,0.9,1,0,0,0.0
876,30,0.3,0.9,310,59,1,0.0010471343994140625
877,30,0.3,0.9,1,0,0,0.0
878,30,0.3,0.9,1,0,0,0.0
879,30,0.3,0.9,6,0,0,0.0
880,30,0.3,0.9,4,0,0,0.0
881,30,0.3,0.9,1,0,0,0.004439830780029297
882,30,0.3,0.9,19,0,0,0.0
883,30,0.3,0.9,5,0,0,0.0
884,30,0.3,0.9,448,59,1,0.018896818161010742
885,30,0.3,0.9,426,59,1,0.017663002014160156
886,30,0.3,0.9,624,0,0,0.06657218933105469
887,30,0.3,0.9,355,71,1,0.015475988388061523
888,30,0.3,0.9,557,0,0,0.03328561782836914
889,30,0.3,0.9,572,0,0,0.021227121353149414
890,30,0.3,0.9,430,59,1,0.012964248657226562
891,30,0.3,0.9,412,67,1,0.023784875869750977
892,30,0.3,0.9,327,59,1,0.01669764518737793
893,30,0.3,0.9,596,0,0,0.016637802124023438
894,30,0.3,0.9,503,59,1,0.08335089683532715
895,30,0.3,0.9,1,0,0,0.0
896,30,0.3,0.9,4,0,0,0.0
897,30,0.3,0.9,506,59,1,0.032216548919677734
898,30,0.3,0.9,3,0,0,0.0
899,30,0.3,0.9,1,0,0,0.0
