,Dimension,Probability,Number_of_nodes_visited,Path_Length,Solvable,Time
630,50,0.7,1,0,0,0.0
631,50,0.7,4,0,0,0.0
632,50,0.7,3,0,0,0.0
633,50,0.7,12,0,0,0.014621973037719727
634,50,0.7,3,0,0,0.016481876373291016
635,50,0.7,1,0,0,0.0
636,50,0.7,1,0,0,0.0
637,50,0.7,5,0,0,0.0
638,50,0.7,14,0,0,0.003947734832763672
639,50,0.7,1,0,0,0.0
640,50,0.7,5,0,0,0.0
641,50,0.7,1,0,0,0.0
642,50,0.7,6,0,0,0.016351938247680664
643,50,0.7,3,0,0,0.0
644,50,0.7,3,0,0,0.0
645,50,0.7,1,0,0,0.0
646,50,0.7,3,0,0,0.0
647,50,0.7,5,0,0,0.0
648,50,0.7,1,0,0,0.001798868179321289
649,50,0.7,4,0,0,0.0
650,50,0.7,1,0,0,0.0
651,50,0.7,3,0,0,0.0
652,50,0.7,1,0,0,0.015627622604370117
653,50,0.7,1,0,0,0.0
654,50,0.7,1,0,0,0.0
655,50,0.7,1,0,0,0.0021648406982421875
656,50,0.7,1,0,0,0.0
657,50,0.7,1,0,0,0.0
658,50,0.7,3,0,0,0.0
659,50,0.7,1,0,0,0.0
660,50,0.7,3,0,0,0.0
661,50,0.7,4,0,0,0.0
662,50,0.7,1,0,0,0.01399850845336914
663,50,0.7,1,0,0,0.015695571899414062
664,50,0.7,1,0,0,0.013164281845092773
665,50,0.7,1,0,0,0.0010485649108886719
666,50,0.7,1,0,0,0.002623319625854492
667,50,0.7,3,0,0,0.0
668,50,0.7,1,0,0,0.0
669,50,0.7,1,0,0,0.0
670,50,0.7,4,0,0,0.0
671,50,0.7,4,0,0,0.0
672,50,0.7,1,0,0,0.016840219497680664
673,50,0.7,3,0,0,0.0009980201721191406
674,50,0.7,6,0,0,0.0
675,50,0.7,1,0,0,0.0
676,50,0.7,7,0,0,0.01658010482788086
677,50,0.7,5,0,0,0.0030393600463867188
678,50,0.7,5,0,0,0.0
679,50,0.7,5,0,0,0.008672237396240234
680,50,0.7,3,0,0,0.0009963512420654297
681,50,0.7,1,0,0,0.0
682,50,0.7,1,0,0,0.0
683,50,0.7,1,0,0,0.0
684,50,0.7,1,0,0,0.017727375030517578
685,50,0.7,3,0,0,0.0
686,50,0.7,4,0,0,0.0
687,50,0.7,1,0,0,0.015654802322387695
688,50,0.7,4,0,0,0.0010442733764648438
689,50,0.7,1,0,0,0.0
690,50,0.7,1,0,0,0.0
691,50,0.7,1,0,0,0.0
692,50,0.7,17,0,0,0.016676902770996094
693,50,0.7,3,0,0,0.016623735427856445
694,50,0.7,1,0,0,0.0
695,50,0.7,8,0,0,0.0
696,50,0.7,4,0,0,0.0
697,50,0.7,8,0,0,0.002285480499267578
698,50,0.7,1,0,0,0.011346578598022461
699,50,0.7,1,0,0,0.016560792922973633
700,50,0.8,9,0,0,0.0
701,50,0.8,1,0,0,0.0
702,50,0.8,3,0,0,0.0
703,50,0.8,1,0,0,0.0009984970092773438
704,50,0.8,3,0,0,0.002666950225830078
705,50,0.8,4,0,0,0.0156710147857666
706,50,0.8,6,0,0,0.0
707,50,0.8,1,0,0,0.0
708,50,0.8,1,0,0,0.0
709,50,0.8,4,0,0,0.0
710,50,0.8,1,0,0,0.0
711,50,0.8,3,0,0,0.01287388801574707
712,50,0.8,3,0,0,0.016512155532836914
713,50,0.8,3,0,0,0.0009965896606445312
714,50,0.8,1,0,0,0.0
715,50,0.8,1,0,0,0.0
716,50,0.8,1,0,0,0.0
717,50,0.8,1,0,0,0.011597394943237305
718,50,0.8,1,0,0,0.0
719,50,0.8,1,0,0,0.016898632049560547
720,50,0.8,3,0,0,0.0010378360748291016
721,50,0.8,3,0,0,0.0
722,50,0.8,1,0,0,0.01568126678466797
723,50,0.8,3,0,0,0.0
724,50,0.8,1,0,0,0.0
725,50,0.8,1,0,0,0.0
726,50,0.8,1,0,0,0.0
727,50,0.8,4,0,0,0.00104522705078125
728,50,0.8,1,0,0,0.0020372867584228516
729,50,0.8,1,0,0,0.0
730,50,0.8,1,0,0,0.0
731,50,0.8,1,0,0,0.0
732,50,0.8,3,0,0,0.0
733,50,0.8,1,0,0,0.0
734,50,0.8,4,0,0,0.0
735,50,0.8,1,0,0,0.002623319625854492
736,50,0.8,1,0,0,0.0
737,50,0.8,1,0,0,0.014439821243286133
738,50,0.8,3,0,0,0.01760697364807129
739,50,0.8,1,0,0,0.0010445117950439453
740,50,0.8,1,0,0,0.0
741,50,0.8,9,0,0,0.0
742,50,0.8,1,0,0,0.01327967643737793
743,50,0.8,6,0,0,0.017539024353027344
744,50,0.8,1,0,0,0.0026721954345703125
745,50,0.8,1,0,0,0.0
746,50,0.8,5,0,0,0.0
747,50,0.8,1,0,0,0.002264261245727539
748,50,0.8,3,0,0,0.0
749,50,0.8,1,0,0,0.0
750,50,0.8,1,0,0,0.0
751,50,0.8,3,0,0,0.017395734786987305
752,50,0.8,1,0,0,0.0010423660278320312
753,50,0.8,1,0,0,0.0
754,50,0.8,1,0,0,0.0040435791015625
755,50,0.8,4,0,0,0.014497756958007812
756,50,0.8,1,0,0,0.016675472259521484
757,50,0.8,1,0,0,0.0
758,50,0.8,1,0,0,0.0
759,50,0.8,1,0,0,0.0
760,50,0.8,1,0,0,0.006078243255615234
761,50,0.8,1,0,0,0.01689887046813965
762,50,0.8,8,0,0,0.0
763,50,0.8,1,0,0,0.0
764,50,0.8,5,0,0,0.0
765,50,0.8,3,0,0,0.0
766,50,0.8,1,0,0,0.0
767,50,0.8,1,0,0,0.014677762985229492
768,50,0.8,5,0,0,0.0
769,50,0.8,4,0,0,0.01578664779663086
770,50,0.8,1,0,0,0.002033710479736328
771,50,0.8,1,0,0,0.0
772,50,0.8,1,0,0,0.0
773,50,0.8,1,0,0,0.0
774,50,0.8,1,0,0,0.0
775,50,0.8,1,0,0,0.01656961441040039
776,50,0.8,3,0,0,0.0060694217681884766
777,50,0.8,1,0,0,0.0031473636627197266
778,50,0.8,1,0,0,0.014035463333129883
779,50,0.8,1,0,0,0.002045869827270508
780,50,0.8,1,0,0,0.0
781,50,0.8,3,0,0,0.004182338714599609
782,50,0.8,1,0,0,0.0
783,50,0.8,1,0,0,0.0
784,50,0.8,6,0,0,0.017671823501586914
785,50,0.8,6,0,0,0.0
786,50,0.8,1,0,0,0.0
787,50,0.8,3,0,0,0.0
788,50,0.8,1,0,0,0.0
789,50,0.8,1,0,0,0.0
790,50,0.8,4,0,0,0.0
791,50,0.8,1,0,0,0.0
792,50,0.8,1,0,0,0.0
793,50,0.8,1,0,0,0.01661539077758789
794,50,0.8,4,0,0,0.000997304916381836
795,50,0.8,1,0,0,0.0
796,50,0.8,10,0,0,0.0
797,50,0.8,3,0,0,0.005484104156494141
798,50,0.8,1,0,0,0.0
799,50,0.8,3,0,0,0.0
800,50,0.9,1,0,0,0.0
801,50,0.9,1,0,0,0.0
802,50,0.9,1,0,0,0.0
803,50,0.9,1,0,0,0.0024139881134033203
804,50,0.9,5,0,0,0.0
805,50,0.9,1,0,0,0.01663804054260254
806,50,0.9,1,0,0,0.0
807,50,0.9,1,0,0,0.0
808,50,0.9,1,0,0,0.0
809,50,0.9,1,0,0,0.0
810,50,0.9,1,0,0,0.0
811,50,0.9,1,0,0,0.0
812,50,0.9,3,0,0,0.01702594757080078
813,50,0.9,1,0,0,0.0009970664978027344
814,50,0.9,1,0,0,0.0
815,50,0.9,1,0,0,0.0
816,50,0.9,1,0,0,0.015623092651367188
817,50,0.9,3,0,0,0.0010383129119873047
818,50,0.9,1,0,0,0.0023298263549804688
819,50,0.9,1,0,0,0.002127408981323242
820,50,0.9,1,0,0,0.0
821,50,0.9,1,0,0,0.016443729400634766
822,50,0.9,4,0,0,0.0
823,50,0.9,1,0,0,0.0
824,50,0.9,1,0,0,0.0038025379180908203
825,50,0.9,3,0,0,0.0
826,50,0.9,1,0,0,0.0
827,50,0.9,1,0,0,0.017515897750854492
828,50,0.9,1,0,0,0.0
829,50,0.9,3,0,0,0.0
830,50,0.9,1,0,0,0.0
831,50,0.9,1,0,0,0.01657271385192871
832,50,0.9,4,0,0,0.0
833,50,0.9,1,0,0,0.0
834,50,0.9,1,0,0,0.0
835,50,0.9,1,0,0,0.0
836,50,0.9,1,0,0,0.0
837,50,0.9,6,0,0,0.0
838,50,0.9,1,0,0,0.0
839,50,0.9,1,0,0,0.0
840,50,0.9,3,0,0,0.0
841,50,0.9,1,0,0,0.016672611236572266
842,50,0.9,1,0,0,0.0
843,50,0.9,1,0,0,0.0
844,50,0.9,1,0,0,0.0
845,50,0.9,1,0,0,0.0
846,50,0.9,1,0,0,0.015454292297363281
847,50,0.9,5,0,0,0.013345479965209961
848,50,0.9,1,0,0,0.0
849,50,0.9,1,0,0,0.0
850,50,0.9,1,0,0,0.0
851,50,0.9,1,0,0,0.0
852,50,0.9,3,0,0,0.0
853,50,0.9,1,0,0,0.0
854,50,0.9,1,0,0,0.0
855,50,0.9,1,0,0,0.0
856,50,0.9,1,0,0,0.014349699020385742
857,50,0.9,1,0,0,0.002032756805419922
858,50,0.9,1,0,0,0.0
859,50,0.9,1,0,0,0.0
860,50,0.9,3,0,0,0.0
861,50,0.9,1,0,0,0.0029914379119873047
862,50,0.9,1,0,0,0.014293909072875977
863,50,0.9,1,0,0,0.0
864,50,0.9,1,0,0,0.0
865,50,0.9,1,0,0,0.0
866,50,0.9,1,0,0,0.0
867,50,0.9,1,0,0,0.0
868,50,0.9,3,0,0,0.0
869,50,0.9,1,0,0,0.0
870,50,0.9,1,0,0,0.0
871,50,0.9,1,0,0,0.0
872,50,0.9,1,0,0,0.0
873,50,0.9,1,0,0,0.0
874,50,0.9,1,0,0,0.0
875,50,0.9,1,0,0,0.0
876,50,0.9,1,0,0,0.0
877,50,0.9,1,0,0,0.0
878,50,0.9,1,0,0,0.0
879,50,0.9,1,0,0,0.0
880,50,0.9,1,0,0,0.015491724014282227
881,50,0.9,1,0,0,0.01668405532836914
882,50,0.9,1,0,0,0.0
883,50,0.9,1,0,0,0.0
884,50,0.9,3,0,0,0.0
885,50,0.9,1,0,0,0.0
886,50,0.9,1,0,0,0.0
887,50,0.9,1,0,0,0.002574443817138672
888,50,0.9,1,0,0,0.015880107879638672
889,50,0.9,1,0,0,0.016040802001953125
890,50,0.9,1,0,0,0.0
891,50,0.9,1,0,0,0.0
892,50,0.9,3,0,0,0.0
893,50,0.9,1,0,0,0.01569056510925293
894,50,0.9,1,0,0,0.0
895,50,0.9,4,0,0,0.004500865936279297
896,50,0.9,1,0,0,0.0010485649108886719
897,50,0.9,1,0,0,0.0
898,50,0.9,1,0,0,0.0
899,50,0.9,3,0,0,0.0
,Dimension,Probability,Number_of_nodes_visited,Path_Length,Solvable,Time
0,50,0.1,2220,99,1,0.7015979290008545
1,50,0.1,2183,99,1,0.6640908718109131
2,50,0.1,2192,99,1,0.6808450222015381
3,50,0.1,2208,99,1,0.6814930438995361
4,50,0.1,2157,99,1,0.66646409034729
5,50,0.1,2162,99,1,0.7018518447875977
6,50,0.1,2204,99,1,0.6796770095825195
7,50,0.1,2172,99,1,0.6804049015045166
8,50,0.1,2211,99,1,0.8104848861694336
9,50,0.1,2199,99,1,0.7801039218902588
10,50,0.1,2203,99,1,0.9552090167999268
11,50,0.1,2183,99,1,0.8399178981781006
12,50,0.1,2170,99,1,0.7273919582366943
13,50,0.1,2176,99,1,0.769477128982544
14,50,0.1,2182,99,1,0.6821208000183105
15,50,0.1,2181,99,1,0.6729888916015625
16,50,0.1,2224,99,1,0.6842169761657715
17,50,0.1,2201,99,1,0.6776320934295654
18,50,0.1,2210,99,1,0.8634819984436035
19,50,0.1,2232,99,1,0.7288861274719238
20,50,0.1,2197,99,1,0.6858930587768555
21,50,0.1,2206,99,1,0.6920769214630127
22,50,0.1,2191,99,1,0.682488203048706
23,50,0.1,2217,99,1,0.6935639381408691
24,50,0.1,2168,99,1,0.6758160591125488
25,50,0.1,2232,99,1,0.7127816677093506
26,50,0.1,2219,99,1,0.6976680755615234
27,50,0.1,2232,99,1,0.701880931854248
28,50,0.1,2226,99,1,0.7021749019622803
29,50,0.1,2155,99,1,0.6783490180969238
30,50,0.1,2198,99,1,0.7362592220306396
31,50,0.1,2203,99,1,0.7885539531707764
32,50,0.1,2169,99,1,0.8830583095550537
33,50,0.1,2169,99,1,0.787369966506958
34,50,0.1,2184,99,1,0.7222132682800293
35,50,0.1,2215,99,1,0.7391808032989502
36,50,0.1,2151,99,1,0.6864588260650635
37,50,0.1,2230,99,1,0.7033681869506836
38,50,0.1,2216,99,1,0.7391872406005859
39,50,0.1,2233,99,1,0.7766289710998535
40,50,0.1,2193,99,1,0.722588300704956
41,50,0.1,2190,99,1,0.7888219356536865
42,50,0.1,2166,99,1,0.9688239097595215
43,50,0.1,2153,99,1,1.4094009399414062
44,50,0.1,2214,99,1,0.6977872848510742
45,50,0.1,2191,99,1,0.7621879577636719
46,50,0.1,2155,99,1,0.6715548038482666
47,50,0.1,2224,99,1,0.6838247776031494
48,50,0.1,2218,99,1,0.6969699859619141
49,50,0.1,2218,99,1,0.8949429988861084
50,50,0.1,2223,99,1,0.7358520030975342
51,50,0.1,2251,0,0,0.7860658168792725
52,50,0.1,2182,99,1,0.7527000904083252
53,50,0.1,2198,99,1,0.6839418411254883
54,50,0.1,2159,99,1,0.7741270065307617
55,50,0.1,2212,99,1,0.6980981826782227
56,50,0.1,2210,99,1,0.7310731410980225
57,50,0.1,2211,99,1,0.7683961391448975
58,50,0.1,2220,99,1,0.7337212562561035
59,50,0.1,2245,99,1,0.7392787933349609
60,50,0.1,2166,99,1,0.8159098625183105
61,50,0.1,2150,99,1,0.7140281200408936
62,50,0.1,2177,99,1,0.8698728084564209
63,50,0.1,2197,99,1,0.6747088432312012
64,50,0.1,2248,99,1,0.7040860652923584
65,50,0.1,2183,99,1,0.6772670745849609
66,50,0.1,2225,99,1,0.692054033279419
67,50,0.1,2162,99,1,0.6547019481658936
68,50,0.1,2187,99,1,0.6651520729064941
69,50,0.1,2178,99,1,0.6611599922180176
70,50,0.1,2229,99,1,0.686068058013916
71,50,0.1,2217,99,1,0.6926000118255615
72,50,0.1,2232,99,1,0.6940097808837891
73,50,0.1,2213,99,1,0.6839859485626221
74,50,0.1,2207,99,1,0.678276777267456
75,50,0.1,2213,99,1,0.6841108798980713
76,50,0.1,2236,99,1,0.6925339698791504
77,50,0.1,2244,99,1,0.6941161155700684
78,50,0.1,2176,99,1,0.6674718856811523
79,50,0.1,2179,99,1,0.6642928123474121
80,50,0.1,2231,99,1,0.692828893661499
81,50,0.1,2155,99,1,0.6534938812255859
82,50,0.1,2198,99,1,0.6795282363891602
83,50,0.1,2197,99,1,0.6872498989105225
84,50,0.1,2207,99,1,0.7031071186065674
85,50,0.1,2191,99,1,0.6762790679931641
86,50,0.1,2165,99,1,0.6631319522857666
87,50,0.1,2186,99,1,0.6757638454437256
88,50,0.1,2150,99,1,0.6563630104064941
89,50,0.1,2151,99,1,0.6583950519561768
90,50,0.1,2181,99,1,0.6660497188568115
91,50,0.1,2207,99,1,0.6921699047088623
92,50,0.1,2209,99,1,0.6948049068450928
93,50,0.1,2238,99,1,0.695530891418457
94,50,0.1,2175,99,1,0.6623859405517578
95,50,0.1,2206,99,1,0.6874418258666992
96,50,0.1,2162,99,1,0.6870737075805664
97,50,0.1,2229,99,1,0.692162036895752
98,50,0.1,2221,99,1,0.6843998432159424
99,50,0.1,2204,99,1,0.6760578155517578
100,50,0.2,1752,99,1,0.45029592514038086
101,50,0.2,1863,99,1,0.49225497245788574
102,50,0.2,1806,99,1,0.47761106491088867
103,50,0.2,1982,0,0,0.5428469181060791
104,50,0.2,1883,99,1,0.5078279972076416
105,50,0.2,1819,99,1,0.47564172744750977
106,50,0.2,1784,99,1,0.45597171783447266
107,50,0.2,1756,99,1,0.4572300910949707
108,50,0.2,1874,99,1,0.5115389823913574
109,50,0.2,1769,99,1,0.45824670791625977
110,50,0.2,1997,0,0,0.5533828735351562
111,50,0.2,1756,99,1,0.44881200790405273
112,50,0.2,1793,99,1,0.4781980514526367
113,50,0.2,1786,99,1,0.4716072082519531
114,50,0.2,1862,99,1,0.5027573108673096
115,50,0.2,2002,0,0,0.5540421009063721
116,50,0.2,3,0,0,0.0019481182098388672
117,50,0.2,1860,99,1,0.4920949935913086
118,50,0.2,1719,99,1,0.43365478515625
119,50,0.2,1790,99,1,0.46117210388183594
120,50,0.2,1820,99,1,0.4763028621673584
121,50,0.2,1884,99,1,0.5091509819030762
122,50,0.2,1833,99,1,0.48209190368652344
123,50,0.2,1858,99,1,0.49912381172180176
124,50,0.2,1821,99,1,0.47701001167297363
125,50,0.2,1829,99,1,0.4836258888244629
126,50,0.2,1824,99,1,0.4800279140472412
127,50,0.2,1754,99,1,0.4472839832305908
128,50,0.2,3,0,0,0.0019860267639160156
129,50,0.2,1847,99,1,0.4914698600769043
130,50,0.2,1813,99,1,0.4837949275970459
131,50,0.2,1719,99,1,0.4328129291534424
132,50,0.2,1736,99,1,0.44031572341918945
133,50,0.2,1932,99,1,0.5363409519195557
134,50,0.2,1855,99,1,0.4948890209197998
135,50,0.2,1775,99,1,0.4661550521850586
136,50,0.2,1998,0,0,0.5462968349456787
137,50,0.2,1813,99,1,0.4790840148925781
138,50,0.2,1845,99,1,0.49767613410949707
139,50,0.2,1710,99,1,0.42772817611694336
140,50,0.2,1827,99,1,0.48635005950927734
141,50,0.2,1803,99,1,0.4715697765350342
142,50,0.2,1829,99,1,0.48136091232299805
143,50,0.2,1770,99,1,0.46162891387939453
144,50,0.2,1856,99,1,0.49277639389038086
145,50,0.2,1754,99,1,0.448498010635376
146,50,0.2,2004,0,0,0.5544660091400146
147,50,0.2,1835,99,1,0.5043199062347412
148,50,0.2,1823,99,1,0.48164987564086914
149,50,0.2,1803,99,1,0.4696040153503418
150,50,0.2,1889,99,1,0.5149581432342529
151,50,0.2,1879,99,1,0.5110950469970703
152,50,0.2,1854,99,1,0.49639391899108887
153,50,0.2,1815,99,1,0.4964406490325928
154,50,0.2,1733,99,1,0.4481480121612549
155,50,0.2,1862,99,1,0.4985840320587158
156,50,0.2,1874,101,1,0.4945700168609619
157,50,0.2,1789,101,1,0.46064186096191406
158,50,0.2,1922,99,1,0.5278539657592773
159,50,0.2,1828,99,1,0.5068531036376953
160,50,0.2,1975,99,1,0.5707247257232666
161,50,0.2,1843,99,1,0.49927496910095215
162,50,0.2,1862,99,1,0.5083577632904053
163,50,0.2,1780,99,1,0.4720630645751953
164,50,0.2,1839,99,1,0.4904899597167969
165,50,0.2,1900,99,1,0.519521951675415
166,50,0.2,1984,0,0,0.5509603023529053
167,50,0.2,1793,99,1,0.46645307540893555
168,50,0.2,1851,99,1,0.49372386932373047
169,50,0.2,1872,99,1,0.5047750473022461
170,50,0.2,1884,99,1,0.5106091499328613
171,50,0.2,1714,99,1,0.42206692695617676
172,50,0.2,1886,101,1,0.504570722579956
173,50,0.2,1810,99,1,0.47367310523986816
174,50,0.2,1868,99,1,0.5240800380706787
175,50,0.2,1761,99,1,0.45344996452331543
176,50,0.2,3,0,0,0.0019497871398925781
177,50,0.2,1954,99,1,0.5387468338012695
178,50,0.2,1795,99,1,0.4714071750640869
179,50,0.2,1777,101,1,0.4584221839904785
180,50,0.2,1824,99,1,0.48010802268981934
181,50,0.2,1860,99,1,0.498960018157959
182,50,0.2,1876,99,1,0.5082080364227295
183,50,0.2,1801,99,1,0.46692895889282227
184,50,0.2,1825,99,1,0.47895121574401855
185,50,0.2,1894,99,1,0.5079822540283203
186,50,0.2,1741,99,1,0.4346442222595215
187,50,0.2,1750,99,1,0.45836901664733887
188,50,0.2,1747,99,1,0.4771132469177246
189,50,0.2,1837,99,1,0.4866220951080322
190,50,0.2,1751,99,1,0.4505760669708252
191,50,0.2,1871,99,1,0.5070288181304932
192,50,0.2,1779,99,1,0.4577951431274414
193,50,0.2,1826,101,1,0.4766230583190918
194,50,0.2,1936,99,1,0.5315239429473877
195,50,0.2,1886,99,1,0.5116868019104004
196,50,0.2,1887,99,1,0.5073981285095215
197,50,0.2,1888,99,1,0.5143930912017822
198,50,0.2,1805,99,1,0.47560620307922363
199,50,0.2,1842,99,1,0.4894688129425049
200,50,0.3,1237,99,1,0.23766112327575684
201,50,0.3,1676,0,0,0.38750195503234863
202,50,0.3,1122,103,1,0.19513607025146484
203,50,0.3,1191,99,1,0.22350692749023438
204,50,0.3,1461,101,1,0.3126373291015625
205,50,0.3,1699,0,0,0.40114903450012207
206,50,0.3,1002,99,1,0.1617903709411621
207,50,0.3,1392,109,1,0.28514575958251953
208,50,0.3,1,0,0,0.0019388198852539062
209,50,0.3,1259,99,1,0.24450111389160156
210,50,0.3,1223,99,1,0.22671103477478027
211,50,0.3,1199,99,1,0.23317313194274902
212,50,0.3,22,0,0,0.002276182174682617
213,50,0.3,1656,0,0,0.3788321018218994
214,50,0.3,1001,103,1,0.15698885917663574
215,50,0.3,10,0,0,0.0020439624786376953
216,50,0.3,1363,103,1,0.2767009735107422
217,50,0.3,1097,99,1,0.19134783744812012
218,50,0.3,1388,103,1,0.29111814498901367
219,50,0.3,1061,101,1,0.17552590370178223
220,50,0.3,1475,101,1,0.32151293754577637
221,50,0.3,1666,0,0,0.3843231201171875
222,50,0.3,7,0,0,0.001993894577026367
223,50,0.3,1662,0,0,0.382763147354126
224,50,0.3,1170,99,1,0.2113502025604248
225,50,0.3,1200,103,1,0.22684001922607422
226,50,0.3,3,0,0,0.0019750595092773438
227,50,0.3,1,0,0,0.002132892608642578
228,50,0.3,1202,109,1,0.21833324432373047
229,50,0.3,1453,101,1,0.31293296813964844
230,50,0.3,1296,99,1,0.2596011161804199
231,50,0.3,1721,0,0,0.4079151153564453
232,50,0.3,1353,107,1,0.27547788619995117
233,50,0.3,1638,0,0,0.3728199005126953
234,50,0.3,1,0,0,0.0019230842590332031
235,50,0.3,1726,0,0,0.4073219299316406
236,50,0.3,23,0,0,0.0022051334381103516
237,50,0.3,1223,101,1,0.22693991661071777
238,50,0.3,4,0,0,0.0019576549530029297
239,50,0.3,5,0,0,0.0019600391387939453
240,50,0.3,67,0,0,0.0031540393829345703
241,50,0.3,1609,0,0,0.35552310943603516
242,50,0.3,1141,99,1,0.2023448944091797
243,50,0.3,1,0,0,0.0022170543670654297
244,50,0.3,938,99,1,0.1358652114868164
245,50,0.3,1660,0,0,0.3816530704498291
246,50,0.3,1024,99,1,0.1639249324798584
247,50,0.3,1719,0,0,0.4089930057525635
248,50,0.3,7,0,0,0.001981019973754883
249,50,0.3,1705,0,0,0.4060540199279785
250,50,0.3,1712,0,0,0.4132359027862549
251,50,0.3,1392,107,1,0.2896449565887451
252,50,0.3,1207,99,1,0.2260899543762207
253,50,0.3,1461,99,1,0.32198190689086914
254,50,0.3,1,0,0,0.002172231674194336
255,50,0.3,1094,99,1,0.20770716667175293
256,50,0.3,1285,99,1,0.2510688304901123
257,50,0.3,1673,0,0,0.39220190048217773
258,50,0.3,1130,99,1,0.1977672576904297
259,50,0.3,1265,101,1,0.24091506004333496
260,50,0.3,1354,103,1,0.27759790420532227
261,50,0.3,1421,101,1,0.29738879203796387
262,50,0.3,5,0,0,0.0019638538360595703
263,50,0.3,3,0,0,0.0019390583038330078
264,50,0.3,22,0,0,0.0021779537200927734
265,50,0.3,1669,0,0,0.383436918258667
266,50,0.3,1069,101,1,0.18351006507873535
267,50,0.3,1,0,0,0.0019261837005615234
268,50,0.3,1307,101,1,0.2606520652770996
269,50,0.3,1215,99,1,0.22553110122680664
270,50,0.3,1388,105,1,0.28836798667907715
271,50,0.3,1382,99,1,0.28523802757263184
272,50,0.3,1242,133,1,0.23130393028259277
273,50,0.3,1676,0,0,0.38988590240478516
274,50,0.3,4,0,0,0.001967191696166992
275,50,0.3,1724,0,0,0.4113750457763672
276,50,0.3,1623,109,1,0.3756422996520996
277,50,0.3,3,0,0,0.002012014389038086
278,50,0.3,1705,0,0,0.40193891525268555
279,50,0.3,1722,0,0,0.4153480529785156
280,50,0.3,1374,99,1,0.302105188369751
281,50,0.3,3,0,0,0.0020079612731933594
282,50,0.3,1475,99,1,0.3307342529296875
283,50,0.3,1376,99,1,0.29070305824279785
284,50,0.3,1319,99,1,0.2657952308654785
285,50,0.3,1,0,0,0.0019598007202148438
286,50,0.3,895,101,1,0.12868404388427734
287,50,0.3,1,0,0,0.0019397735595703125
288,50,0.3,4,0,0,0.0019712448120117188
289,50,0.3,1221,99,1,0.23607873916625977
290,50,0.3,53,0,0,0.0027780532836914062
291,50,0.3,1673,0,0,0.38952088356018066
292,50,0.3,1334,103,1,0.27404093742370605
293,50,0.3,1602,0,0,0.3673288822174072
294,50,0.3,1179,99,1,0.21607398986816406
295,50,0.3,1337,101,1,0.2765519618988037
296,50,0.3,1620,0,0,0.3636810779571533
297,50,0.3,1295,99,1,0.25120997428894043
298,50,0.3,1142,101,1,0.2083721160888672
299,50,0.3,4,0,0,0.0020380020141601562
300,50,0.4,946,0,0,0.12781906127929688
301,50,0.4,4,0,0,0.0020220279693603516
302,50,0.4,699,0,0,0.07242393493652344
303,50,0.4,7,0,0,0.0022537708282470703
304,50,0.4,5,0,0,0.001959085464477539
305,50,0.4,1087,0,0,0.1654369831085205
306,50,0.4,102,0,0,0.004238128662109375
307,50,0.4,801,113,1,0.09588789939880371
308,50,0.4,11,0,0,0.002033710479736328
309,50,0.4,1,0,0,0.001959085464477539
310,50,0.4,1166,0,0,0.19156193733215332
311,50,0.4,1,0,0,0.0020112991333007812
312,50,0.4,3,0,0,0.0019519329071044922
313,50,0.4,45,0,0,0.002624034881591797
314,50,0.4,12,0,0,0.0021429061889648438
315,50,0.4,5,0,0,0.002051115036010742
316,50,0.4,8,0,0,0.0020952224731445312
317,50,0.4,1,0,0,0.0019268989562988281
318,50,0.4,1,0,0,0.0019328594207763672
319,50,0.4,3,0,0,0.0019466876983642578
320,50,0.4,1251,0,0,0.2174510955810547
321,50,0.4,33,0,0,0.002628803253173828
322,50,0.4,1,0,0,0.001993894577026367
323,50,0.4,823,0,0,0.09763145446777344
324,50,0.4,102,0,0,0.004201173782348633
325,50,0.4,26,0,0,0.0022270679473876953
326,50,0.4,6,0,0,0.002185821533203125
327,50,0.4,861,0,0,0.10565185546875
328,50,0.4,21,0,0,0.002513885498046875
329,50,0.4,1179,0,0,0.1944887638092041
330,50,0.4,1,0,0,0.0019750595092773438
331,50,0.4,238,0,0,0.011310100555419922
332,50,0.4,264,0,0,0.013573884963989258
333,50,0.4,1,0,0,0.0019719600677490234
334,50,0.4,1,0,0,0.0019488334655761719
335,50,0.4,19,0,0,0.0021309852600097656
336,50,0.4,9,0,0,0.00201416015625
337,50,0.4,3,0,0,0.0019440650939941406
338,50,0.4,1,0,0,0.002112865447998047
339,50,0.4,1,0,0,0.0019729137420654297
340,50,0.4,3,0,0,0.0019571781158447266
341,50,0.4,1,0,0,0.0019249916076660156
342,50,0.4,6,0,0,0.002190113067626953
343,50,0.4,51,0,0,0.0027000904083251953
344,50,0.4,12,0,0,0.0022840499877929688
345,50,0.4,3,0,0,0.0020079612731933594
346,50,0.4,6,0,0,0.002031087875366211
347,50,0.4,10,0,0,0.0020596981048583984
348,50,0.4,777,0,0,0.10323572158813477
349,50,0.4,4,0,0,0.0020008087158203125
350,50,0.4,628,0,0,0.05919694900512695
351,50,0.4,11,0,0,0.002103090286254883
352,50,0.4,3,0,0,0.001996755599975586
353,50,0.4,1140,139,1,0.18349528312683105
354,50,0.4,21,0,0,0.0022008419036865234
355,50,0.4,1,0,0,0.0021598339080810547
356,50,0.4,22,0,0,0.0022368431091308594
357,50,0.4,5,0,0,0.001966714859008789
358,50,0.4,440,0,0,0.031022071838378906
359,50,0.4,12,0,0,0.002079010009765625
