,Dimension,Probability,Number_of_nodes_visited,Path_Length,Solvable,Time
121,50,0.2,1143,867,1,1.0994641780853271
122,50,0.2,1327,779,1,1.3337829113006592
123,50,0.2,1218,865,1,1.3042271137237549
124,50,0.2,1065,813,1,1.0333075523376465
125,50,0.2,1128,829,1,1.0680246353149414
126,50,0.2,1258,659,1,1.3324220180511475
127,50,0.2,1395,853,1,1.2833194732666016
128,50,0.2,1280,829,1,1.183272361755371
129,50,0.2,1298,863,1,1.1337549686431885
130,50,0.2,1295,805,1,1.201974868774414
131,50,0.2,1067,801,1,0.8656857013702393
132,50,0.2,1984,0,0,1.7678132057189941
133,50,0.2,1074,741,1,0.9178934097290039
134,50,0.2,1166,901,1,1.2491428852081299
135,50,0.2,1327,871,1,1.2366561889648438
136,50,0.2,1123,617,1,1.0780601501464844
137,50,0.2,1264,797,1,1.1698262691497803
138,50,0.2,1,0,0,0.015560388565063477
139,50,0.2,1264,859,1,1.2843961715698242
140,50,0.2,1098,779,1,1.2089757919311523
141,50,0.2,1246,713,1,1.3176019191741943
142,50,0.2,1186,845,1,1.0633082389831543
143,50,0.2,1457,635,1,1.3206360340118408
144,50,0.2,1343,813,1,1.3927695751190186
145,50,0.2,1158,827,1,1.0169587135314941
146,50,0.2,1259,849,1,1.0677294731140137
147,50,0.2,1247,819,1,1.0874323844909668
148,50,0.2,1,0,0,0.0340726375579834
149,50,0.2,1231,811,1,1.1344184875488281
150,50,0.2,1197,823,1,1.0990715026855469
151,50,0.2,1238,885,1,1.251518964767456
152,50,0.2,1322,933,1,1.3979992866516113
153,50,0.2,1126,839,1,1.1173124313354492
154,50,0.2,1096,829,1,1.0167386531829834
155,50,0.2,1151,803,1,1.0032260417938232
156,50,0.2,1450,699,1,1.3648958206176758
157,50,0.2,1984,0,0,1.8863086700439453
158,50,0.2,2,0,0,0.015642642974853516
159,50,0.2,4,0,0,0.007513761520385742
160,50,0.2,1218,847,1,1.064936876296997
161,50,0.2,1269,839,1,1.3301115036010742
162,50,0.2,2023,0,0,1.9349651336669922
163,50,0.2,1246,911,1,1.1322088241577148
164,50,0.2,3,0,0,0.011752605438232422
165,50,0.2,1053,717,1,0.9858953952789307
166,50,0.2,8,0,0,0.000997304916381836
167,50,0.2,1296,983,1,1.3480033874511719
168,50,0.2,1098,821,1,0.894097089767456
169,50,0.2,1274,837,1,1.2790806293487549
170,50,0.2,1272,757,1,1.2334556579589844
171,50,0.2,1319,827,1,1.1988139152526855
172,50,0.2,1314,859,1,1.3395040035247803
173,50,0.2,1301,719,1,1.2330520153045654
174,50,0.2,1208,773,1,1.1156635284423828
175,50,0.2,1313,745,1,1.1833000183105469
176,50,0.2,1248,825,1,1.3525464534759521
177,50,0.2,1189,705,1,1.1863865852355957
178,50,0.2,1213,693,1,1.327387809753418
179,50,0.2,1329,713,1,1.645864486694336
180,50,0.2,1085,749,1,1.1959385871887207
181,50,0.2,1237,831,1,1.2342777252197266
182,50,0.2,1317,807,1,1.6046972274780273
183,50,0.2,1201,961,1,1.284912109375
184,50,0.2,1980,0,0,2.148591995239258
185,50,0.2,1199,773,1,1.32131028175354
186,50,0.2,1980,0,0,1.683760166168213
187,50,0.2,1190,817,1,1.3118364810943604
188,50,0.2,850,691,1,0.837242603302002
189,50,0.2,1093,743,1,1.1998350620269775
190,50,0.2,1215,885,1,1.2132341861724854
191,50,0.2,1281,965,1,1.2997839450836182
192,50,0.2,1993,0,0,1.9687073230743408
193,50,0.2,1298,781,1,1.1330394744873047
194,50,0.2,1307,859,1,1.2820277214050293
195,50,0.2,1211,925,1,1.0536093711853027
196,50,0.2,1994,0,0,2.034195899963379
197,50,0.2,1317,753,1,1.3334879875183105
198,50,0.2,1115,755,1,1.1819918155670166
199,50,0.2,1186,911,1,1.0740821361541748
200,50,0.3,1648,0,0,1.5142121315002441
201,50,0.3,1127,551,1,1.0835106372833252
202,50,0.3,1230,619,1,1.119239330291748
203,50,0.3,2,0,0,0.0
204,50,0.3,1746,0,0,1.7176685333251953
205,50,0.3,4,0,0,0.0
206,50,0.3,2,0,0,0.0
207,50,0.3,1018,635,1,0.9611649513244629
208,50,0.3,1205,465,1,1.129817247390747
209,50,0.3,1321,515,1,1.5998103618621826
210,50,0.3,1,0,0,0.0
211,50,0.3,8,0,0,0.016641616821289062
212,50,0.3,1,0,0,0.0
213,50,0.3,1011,489,1,0.8887548446655273
214,50,0.3,1680,0,0,1.6884393692016602
215,50,0.3,1351,529,1,1.521409034729004
216,50,0.3,3,0,0,0.017202138900756836
217,50,0.3,1185,677,1,1.2157645225524902
218,50,0.3,1716,0,0,1.6578607559204102
219,50,0.3,1167,467,1,1.026508092880249
220,50,0.3,1687,0,0,1.62034010887146
221,50,0.3,1432,459,1,1.4601523876190186
222,50,0.3,1124,597,1,1.082000732421875
223,50,0.3,1536,0,0,1.4652693271636963
224,50,0.3,2,0,0,0.002985239028930664
225,50,0.3,7,0,0,0.0
226,50,0.3,1270,515,1,1.26326322555542
227,50,0.3,1207,523,1,1.426093578338623
228,50,0.3,1737,0,0,1.7159020900726318
229,50,0.3,926,561,1,0.8262619972229004
230,50,0.3,1278,527,1,1.1088025569915771
231,50,0.3,1683,0,0,1.5997977256774902
232,50,0.3,1700,0,0,1.5843911170959473
233,50,0.3,22,0,0,0.01760077476501465
234,50,0.3,3,0,0,0.016350269317626953
235,50,0.3,3,0,0,0.001051187515258789
236,50,0.3,1717,0,0,1.5319244861602783
237,50,0.3,10,0,0,0.0072214603424072266
238,50,0.3,1293,259,1,1.2013380527496338
239,50,0.3,957,509,1,1.0490655899047852
240,50,0.3,1429,411,1,1.2980072498321533
241,50,0.3,8,0,0,0.01544189453125
242,50,0.3,19,0,0,0.017699241638183594
243,50,0.3,1727,0,0,1.4328312873840332
244,50,0.3,1088,445,1,0.9788763523101807
245,50,0.3,1337,541,1,1.2511053085327148
246,50,0.3,1763,0,0,1.5703001022338867
247,50,0.3,1145,583,1,0.9929311275482178
248,50,0.3,1305,529,1,1.1508712768554688
249,50,0.3,1381,463,1,1.2326576709747314
250,50,0.3,1731,0,0,1.5818121433258057
251,50,0.3,1703,0,0,1.5818545818328857
252,50,0.3,1773,0,0,1.6158068180084229
253,50,0.3,7,0,0,0.0
254,50,0.3,1716,0,0,1.3145637512207031
255,50,0.3,1126,587,1,1.1171698570251465
256,50,0.3,1121,501,1,0.6832480430603027
257,50,0.3,2,0,0,0.0
258,50,0.3,1,0,0,0.0180814266204834
259,50,0.3,775,451,1,0.7524418830871582
260,50,0.3,1716,0,0,1.3009438514709473
261,50,0.3,1200,513,1,1.0167629718780518
262,50,0.3,1290,409,1,1.1596970558166504
263,50,0.3,1212,595,1,1.380237102508545
264,50,0.3,1276,701,1,1.2135159969329834
265,50,0.3,6,0,0,0.0020465850830078125
266,50,0.3,11,0,0,0.0
267,50,0.3,1,0,0,0.0
268,50,0.3,1354,461,1,1.231212854385376
269,50,0.3,11,0,0,0.0
270,50,0.3,3,0,0,0.011691093444824219
271,50,0.3,1387,599,1,1.2453136444091797
272,50,0.3,1633,0,0,1.5677807331085205
273,50,0.3,1712,0,0,1.5650763511657715
274,50,0.3,1,0,0,0.0
275,50,0.3,1,0,0,0.0
276,50,0.3,1743,0,0,1.53324294090271
277,50,0.3,977,441,1,0.888373613357544
278,50,0.3,1684,0,0,1.5633630752563477
279,50,0.3,1726,0,0,1.6490297317504883
280,50,0.3,1394,329,1,1.3996224403381348
281,50,0.3,1316,523,1,1.236405611038208
282,50,0.3,6,0,0,0.00828695297241211
283,50,0.3,1460,391,1,1.4258530139923096
284,50,0.3,1194,507,1,1.1846938133239746
285,50,0.3,1637,0,0,1.533327341079712
286,50,0.3,3,0,0,0.017314434051513672
287,50,0.3,1149,597,1,1.0987541675567627
288,50,0.3,6,0,0,0.0166776180267334
289,50,0.3,1252,487,1,1.1341402530670166
290,50,0.3,1142,557,1,0.9326021671295166
291,50,0.3,1307,541,1,1.3217320442199707
292,50,0.3,2,0,0,0.03342938423156738
293,50,0.3,1678,0,0,1.5876822471618652
294,50,0.3,1272,537,1,1.232398509979248
295,50,0.3,1270,601,1,1.21714448928833
296,50,0.3,1725,0,0,1.5229008197784424
297,50,0.3,13,0,0,0.002268552780151367
298,50,0.3,1604,0,0,1.4868478775024414
299,50,0.3,1057,551,1,0.9513876438140869
300,50,0.4,1,0,0,0.009650230407714844
301,50,0.4,1,0,0,0.0
302,50,0.4,1,0,0,0.0
303,50,0.4,55,0,0,0.016633033752441406
304,50,0.4,5,0,0,0.0010516643524169922
305,50,0.4,121,0,0,0.13317608833312988
306,50,0.4,6,0,0,0.017948150634765625
307,50,0.4,133,0,0,0.1167440414428711
308,50,0.4,2,0,0,0.017663955688476562
309,50,0.4,1156,0,0,0.9999163150787354
310,50,0.4,4,0,0,0.0
311,50,0.4,117,0,0,0.1127464771270752
312,50,0.4,5,0,0,0.016872882843017578
313,50,0.4,6,0,0,0.0
314,50,0.4,1,0,0,0.0
315,50,0.4,85,0,0,0.11565017700195312
316,50,0.4,1,0,0,0.01767420768737793
317,50,0.4,31,0,0,0.011284589767456055
318,50,0.4,3,0,0,0.0157012939453125
319,50,0.4,3,0,0,0.0010051727294921875
320,50,0.4,2,0,0,0.0
321,50,0.4,1,0,0,0.0
322,50,0.4,3,0,0,0.016673803329467773
323,50,0.4,1,0,0,0.0157468318939209
324,50,0.4,1,0,0,0.0020380020141601562
325,50,0.4,17,0,0,0.0
326,50,0.4,15,0,0,0.05019807815551758
327,50,0.4,1,0,0,0.009293794631958008
328,50,0.4,2,0,0,0.014473676681518555
329,50,0.4,235,0,0,0.29810523986816406
330,50,0.4,1,0,0,0.0
331,50,0.4,28,0,0,0.10278749465942383
332,50,0.4,1144,0,0,1.0845129489898682
333,50,0.4,92,0,0,0.10210037231445312
334,50,0.4,3,0,0,0.0076563358306884766
335,50,0.4,5,0,0,0.03306150436401367
336,50,0.4,20,0,0,0.01656651496887207
337,50,0.4,977,0,0,1.0322682857513428
338,50,0.4,5,0,0,0.0
339,50,0.4,2,0,0,0.0
340,50,0.4,1,0,0,0.0
341,50,0.4,108,0,0,0.14685702323913574
342,50,0.4,20,0,0,0.09894752502441406
343,50,0.4,16,0,0,0.015838623046875
344,50,0.4,6,0,0,0.04952096939086914
345,50,0.4,1084,0,0,1.028144121170044
346,50,0.4,714,0,0,0.5881710052490234
347,50,0.4,1244,0,0,1.1124365329742432
348,50,0.4,1,0,0,0.0
349,50,0.4,1406,0,0,1.2531228065490723
350,50,0.4,811,0,0,0.7853813171386719
351,50,0.4,1,0,0,0.0035521984100341797
352,50,0.4,6,0,0,0.04387164115905762
353,50,0.4,2,0,0,0.0
354,50,0.4,8,0,0,0.023408889770507812
355,50,0.4,254,0,0,0.23063921928405762
356,50,0.4,638,0,0,0.5735621452331543
357,50,0.4,1211,257,1,1.3007488250732422
358,50,0.4,2,0,0,0.017151355743408203
359,50,0.4,7,0,0,0.0
360,50,0.4,16,0,0,0.0
361,50,0.4,14,0,0,0.0003082752227783203
362,50,0.4,1,0,0,0.015540361404418945
363,50,0.4,22,0,0,0.11783313751220703
364,50,0.4,13,0,0,0.013981819152832031
365,50,0.4,1,0,0,0.0
366,50,0.4,1,0,0,0.0
367,50,0.4,1,0,0,0.0
368,50,0.4,3,0,0,0.0
369,50,0.4,4,0,0,0.0
370,50,0.4,146,0,0,0.11764335632324219
371,50,0.4,507,0,0,0.4515864849090576
372,50,0.4,7,0,0,0.016964435577392578
373,50,0.4,623,0,0,0.591789960861206
374,50,0.4,5,0,0,0.01670217514038086
375,50,0.4,1,0,0,0.015304088592529297
376,50,0.4,3,0,0,0.0020449161529541016
377,50,0.4,1,0,0,0.0
378,50,0.4,452,257,1,0.4340851306915283
379,50,0.4,782,187,1,0.733231782913208
380,50,0.4,10,0,0,0.0157930850982666
381,50,0.4,1,0,0,0.0
382,50,0.4,1,0,0,0.0
383,50,0.4,1,0,0,0.01675581932067871
384,50,0.4,1,0,0,0.013480663299560547
385,50,0.4,12,0,0,0.016659975051879883
386,50,0.4,893,383,1,0.8165373802185059
387,50,0.4,33,0,0,0.01675581932067871
388,50,0.4,1,0,0,0.04423403739929199
389,50,0.4,188,0,0,0.21658754348754883
390,50,0.4,8,0,0,0.0010390281677246094
391,50,0.4,111,0,0,0.12878990173339844
392,50,0.4,3,0,0,0.011098861694335938
393,50,0.4,2,0,0,0.017685651779174805
394,50,0.4,762,251,1,0.7165584564208984
395,50,0.4,3,0,0,0.0
396,50,0.4,1,0,0,0.0
397,50,0.4,73,0,0,0.05003833770751953
398,50,0.4,9,0,0,0.016752243041992188
399,50,0.4,800,0,0,0.7825803756713867
400,50,0.5,9,0,0,0.0
401,50,0.5,1,0,0,0.0
402,50,0.5,47,0,0,0.08330464363098145
403,50,0.5,2,0,0,0.014678716659545898
404,50,0.5,15,0,0,0.0
405,50,0.5,4,0,0,0.015147924423217773
406,50,0.5,61,0,0,0.1181342601776123
407,50,0.5,5,0,0,0.0009968280792236328
408,50,0.5,53,0,0,0.10133934020996094
409,50,0.5,10,0,0,0.0
410,50,0.5,1,0,0,0.016844987869262695
411,50,0.5,2,0,0,0.015797138214111328
412,50,0.5,10,0,0,0.01673102378845215
413,50,0.5,7,0,0,0.015779972076416016
414,50,0.5,1,0,0,0.016709089279174805
415,50,0.5,2,0,0,0.015691041946411133
416,50,0.5,4,0,0,0.04346895217895508
417,50,0.5,4,0,0,0.015585899353027344
418,50,0.5,3,0,0,0.0
419,50,0.5,5,0,0,0.0
420,50,0.5,42,0,0,0.01673722267150879
421,50,0.5,1,0,0,0.018807411193847656
422,50,0.5,1,0,0,0.0022439956665039062
423,50,0.5,6,0,0,0.0073163509368896484
424,50,0.5,14,0,0,0.0073566436767578125
425,50,0.5,13,0,0,0.0076656341552734375
426,50,0.5,4,0,0,0.010695457458496094
427,50,0.5,11,0,0,0.010897397994995117
428,50,0.5,5,0,0,0.0068340301513671875
429,50,0.5,3,0,0,0.011339426040649414
430,50,0.5,4,0,0,0.0024509429931640625
431,50,0.5,7,0,0,0.010973930358886719
432,50,0.5,16,0,0,0.012778997421264648
433,50,0.5,34,0,0,0.017088890075683594
434,50,0.5,53,0,0,0.016261577606201172
435,50,0.5,4,0,0,0.06766033172607422
436,50,0.5,2,0,0,0.015517950057983398
437,50,0.5,9,0,0,0.014496088027954102
438,50,0.5,4,0,0,0.016590595245361328
439,50,0.5,61,0,0,0.01871943473815918
440,50,0.5,5,0,0,0.0
441,50,0.5,1,0,0,0.0
442,50,0.5,8,0,0,0.0
443,50,0.5,25,0,0,0.016625165939331055
444,50,0.5,57,0,0,0.13485455513000488
445,50,0.5,1,0,0,0.0
446,50,0.5,1,0,0,0.0
447,50,0.5,2,0,0,0.0
448,50,0.5,41,0,0,0.11703300476074219
449,50,0.5,2,0,0,0.0
450,50,0.5,2,0,0,0.01569056510925293
451,50,0.5,12,0,0,0.016576766967773438
452,50,0.5,4,0,0,0.0
453,50,0.5,7,0,0,0.0
454,50,0.5,28,0,0,0.09703898429870605
455,50,0.5,15,0,0,0.016055583953857422
456,50,0.5,1,0,0,0.01678466796875
457,50,0.5,1,0,0,0.017622709274291992
458,50,0.5,33,0,0,0.015639305114746094
459,50,0.5,1,0,0,0.01665639877319336
460,50,0.5,1,0,0,0.0
461,50,0.5,2,0,0,0.0
462,50,0.5,2,0,0,0.002041339874267578
463,50,0.5,72,0,0,0.02092146873474121
464,50,0.5,17,0,0,0.055695295333862305
465,50,0.5,7,0,0,0.0
466,50,0.5,38,0,0,0.10552287101745605
467,50,0.5,3,0,0,0.0
468,50,0.5,23,0,0,0.011705160140991211
469,50,0.5,2,0,0,0.005544185638427734
470,50,0.5,57,0,0,0.10090446472167969
471,50,0.5,1,0,0,0.007658720016479492
472,50,0.5,3,0,0,0.0
473,50,0.5,7,0,0,0.0
474,50,0.5,1,0,0,0.0032072067260742188
475,50,0.5,17,0,0,0.01695871353149414
476,50,0.5,1,0,0,0.0
477,50,0.5,6,0,0,0.016786575317382812
478,50,0.5,3,0,0,0.015653133392333984
479,50,0.5,1,0,0,0.0
480,50,0.5,9,0,0,0.0
481,50,0.5,8,0,0,0.015606164932250977
482,50,0.5,15,0,0,0.016646146774291992
483,50,0.5,1,0,0,0.0
484,50,0.5,1,0,0,0.14290285110473633
485,50,0.5,1,0,0,0.013534307479858398
486,50,0.5,3,0,0,0.007040500640869141
487,50,0.5,6,0,0,0.011342287063598633
488,50,0.5,33,0,0,0.01512598991394043
489,50,0.5,7,0,0,0.011790037155151367
490,50,0.5,1,0,0,0.010119438171386719
491,50,0.5,3,0,0,0.0037021636962890625
492,50,0.5,8,0,0,0.007219552993774414
493,50,0.5,10,0,0,0.020197153091430664
494,50,0.5,13,0,0,0.016614198684692383
495,50,0.5,1,0,0,0.0
496,50,0.5,3,0,0,0.016185760498046875
497,50,0.5,2,0,0,0.0
498,50,0.5,8,0,0,0.0
499,50,0.5,23,0,0,0.009094715118408203
500,50,0.6,4,0,0,0.09752774238586426
501,50,0.6,1,0,0,0.01566457748413086
502,50,0.6,12,0,0,0.01670217514038086
503,50,0.6,4,0,0,0.0
504,50,0.6,3,0,0,0.0
505,50,0.6,2,0,0,0.033603668212890625
506,50,0.6,7,0,0,0.01786351203918457
507,50,0.6,6,0,0,0.01705336570739746
508,50,0.6,1,0,0,0.0
509,50,0.6,2,0,0,0.0010445117950439453
510,50,0.6,19,0,0,0.0
511,50,0.6,2,0,0,0.09839868545532227
512,50,0.6,3,0,0,0.0
513,50,0.6,1,0,0,0.0010335445404052734
514,50,0.6,2,0,0,0.014933347702026367
515,50,0.6,1,0,0,0.04986310005187988
516,50,0.6,2,0,0,0.001043081283569336
517,50,0.6,7,0,0,0.0
518,50,0.6,1,0,0,0.0
519,50,0.6,1,0,0,0.0010461807250976562
520,50,0.6,7,0,0,0.008695125579833984
521,50,0.6,5,0,0,0.005146503448486328
522,50,0.6,2,0,0,0.005638599395751953
523,50,0.6,2,0,0,0.007157087326049805
524,50,0.6,4,0,0,0.006162405014038086
525,50,0.6,1,0,0,0.0078029632568359375
526,50,0.6,3,0,0,0.008064508438110352
527,50,0.6,2,0,0,0.005028247833251953
528,50,0.6,2,0,0,0.005173444747924805
529,50,0.6,3,0,0,0.00896906852722168
530,50,0.6,3,0,0,0.0063054561614990234
531,50,0.6,4,0,0,0.007030010223388672
532,50,0.6,11,0,0,0.11781454086303711
533,50,0.6,8,0,0,0.0
534,50,0.6,1,0,0,0.013694286346435547
535,50,0.6,4,0,0,0.0
536,50,0.6,5,0,0,0.0166623592376709
537,50,0.6,4,0,0,0.0
538,50,0.6,1,0,0,0.0
539,50,0.6,1,0,0,0.0
540,50,0.6,15,0,0,0.013757467269897461
541,50,0.6,1,0,0,0.0054738521575927734
542,50,0.6,1,0,0,0.05973935127258301
543,50,0.6,1,0,0,0.0079345703125
544,50,0.6,5,0,0,0.012278556823730469
545,50,0.6,2,0,0,0.008898019790649414
546,50,0.6,2,0,0,0.006277561187744141
547,50,0.6,2,0,0,0.1342015266418457
548,50,0.6,1,0,0,0.004622697830200195
549,50,0.6,25,0,0,0.012778997421264648
550,50,0.6,4,0,0,0.007214069366455078
551,50,0.6,2,0,0,0.0063326358795166016
552,50,0.6,3,0,0,0.00588226318359375
553,50,0.6,1,0,0,0.00594782829284668
554,50,0.6,1,0,0,0.005316734313964844
555,50,0.6,3,0,0,0.002850770950317383
556,50,0.6,10,0,0,0.007345914840698242
557,50,0.6,3,0,0,0.00899958610534668
558,50,0.6,1,0,0,0.015790939331054688
559,50,0.6,3,0,0,0.001047372817993164
560,50,0.6,1,0,0,0.0
561,50,0.6,1,0,0,0.0
562,50,0.6,9,0,0,0.09952211380004883
563,50,0.6,2,0,0,0.040171146392822266
564,50,0.6,1,0,0,0.016948699951171875
565,50,0.6,3,0,0,0.0
566,50,0.6,2,0,0,0.0
567,50,0.6,2,0,0,0.0
568,50,0.6,20,0,0,0.0
569,50,0.6,1,0,0,0.015719175338745117
570,50,0.6,3,0,0,0.020067214965820312
571,50,0.6,1,0,0,0.0010480880737304688
572,50,0.6,3,0,0,0.0
573,50,0.6,11,0,0,0.0
574,50,0.6,1,0,0,0.0030350685119628906
575,50,0.6,6,0,0,0.09814023971557617
576,50,0.6,1,0,0,0.04892706871032715
577,50,0.6,10,0,0,0.01668834686279297
578,50,0.6,2,0,0,0.0020492076873779297
579,50,0.6,3,0,0,0.0
580,50,0.6,1,0,0,0.0
581,50,0.6,2,0,0,0.0
582,50,0.6,5,0,0,0.0
583,50,0.6,8,0,0,0.008418083190917969
584,50,0.6,6,0,0,0.0009908676147460938
585,50,0.6,1,0,0,0.0
586,50,0.6,3,0,0,0.0
587,50,0.6,1,0,0,0.0
588,50,0.6,2,0,0,0.0
589,50,0.6,3,0,0,0.0
590,50,0.6,2,0,0,0.014713764190673828
591,50,0.6,1,0,0,0.017769575119018555
592,50,0.6,2,0,0,0.005681753158569336
593,50,0.6,27,0,0,0.1553492546081543
594,50,0.6,5,0,0,0.011667490005493164
595,50,0.6,9,0,0,0.013658285140991211
596,50,0.6,1,0,0,0.01535177230834961
597,50,0.6,3,0,0,0.007487058639526367
598,50,0.6,1,0,0,0.007521152496337891
599,50,0.6,3,0,0,0.009700775146484375
600,50,0.7,1,0,0,0.010625123977661133
601,50,0.7,2,0,0,0.015245914459228516
602,50,0.7,1,0,0,0.0
603,50,0.7,1,0,0,0.0
604,50,0.7,1,0,0,0.006613731384277344
605,50,0.7,1,0,0,0.003742694854736328
606,50,0.7,2,0,0,0.012101888656616211
607,50,0.7,1,0,0,0.014658689498901367
608,50,0.7,1,0,0,0.023192882537841797
609,50,0.7,6,0,0,0.009696722030639648
610,50,0.7,5,0,0,0.014792442321777344
611,50,0.7,2,0,0,0.009633064270019531
