,Dimension,Probability,Number_of_nodes_visited,Path_Length,Solvable,Time
167,50,0.2,1998,99,1,1.913074016571045
168,50,0.2,2005,99,1,2.066519021987915
169,50,0.2,1978,99,1,2.251150131225586
170,50,0.2,1977,99,1,1.8487927913665771
171,50,0.2,1983,99,1,1.967728614807129
172,50,0.2,1996,99,1,1.8786144256591797
173,50,0.2,1955,99,1,2.072232723236084
174,50,0.2,1931,99,1,1.833137035369873
175,50,0.2,2008,101,1,1.9931111335754395
176,50,0.2,2003,99,1,2.116994857788086
177,50,0.2,1968,99,1,1.9008729457855225
178,50,0.2,1967,99,1,2.147096633911133
179,50,0.2,1977,99,1,1.936866283416748
180,50,0.2,2001,99,1,2.0039730072021484
181,50,0.2,1988,99,1,2.171147108078003
182,50,0.2,2004,99,1,2.026867389678955
183,50,0.2,2019,99,1,2.361611843109131
184,50,0.2,1980,0,0,2.4488346576690674
185,50,0.2,2000,99,1,1.920771598815918
186,50,0.2,1980,0,0,1.8147625923156738
187,50,0.2,1953,99,1,1.9168009757995605
188,50,0.2,2000,99,1,1.9782891273498535
189,50,0.2,1970,99,1,2.0172529220581055
190,50,0.2,2016,99,1,1.9180858135223389
191,50,0.2,2021,99,1,2.0836851596832275
192,50,0.2,1993,0,0,2.0660500526428223
193,50,0.2,1990,99,1,1.8159527778625488
194,50,0.2,1996,99,1,1.9339783191680908
195,50,0.2,1988,99,1,2.0619401931762695
196,50,0.2,1994,0,0,1.934976577758789
197,50,0.2,1943,103,1,1.949627161026001
198,50,0.2,1939,99,1,1.883173942565918
199,50,0.2,1973,99,1,1.866272211074829
200,50,0.3,1648,0,0,1.5409224033355713
201,50,0.3,1685,103,1,1.5297996997833252
202,50,0.3,1723,103,1,1.5248494148254395
203,50,0.3,2,0,0,0.017825841903686523
204,50,0.3,1746,0,0,1.632176399230957
205,50,0.3,4,0,0,0.017198801040649414
206,50,0.3,2,0,0,0.0
207,50,0.3,1742,99,1,1.6738097667694092
208,50,0.3,1626,99,1,1.6707613468170166
209,50,0.3,1673,101,1,1.6468961238861084
210,50,0.3,1,0,0,0.014368772506713867
211,50,0.3,8,0,0,0.0844278335571289
212,50,0.3,1,0,0,0.015606403350830078
213,50,0.3,1701,103,1,1.5834238529205322
214,50,0.3,1680,0,0,1.615238904953003
215,50,0.3,1721,99,1,2.0034101009368896
216,50,0.3,3,0,0,0.0
217,50,0.3,1733,99,1,1.7000155448913574
218,50,0.3,1716,0,0,1.7041726112365723
219,50,0.3,1668,101,1,1.4841699600219727
220,50,0.3,1687,0,0,1.557823657989502
221,50,0.3,1757,99,1,1.700990915298462
222,50,0.3,1719,111,1,1.7942652702331543
223,50,0.3,1536,0,0,1.581531047821045
224,50,0.3,2,0,0,0.021618366241455078
225,50,0.3,7,0,0,0.01723027229309082
226,50,0.3,1711,105,1,1.8933205604553223
227,50,0.3,1631,103,1,1.650245189666748
228,50,0.3,1737,0,0,1.6693384647369385
229,50,0.3,1729,99,1,1.619187593460083
230,50,0.3,1740,99,1,1.5934457778930664
231,50,0.3,1683,0,0,1.4505012035369873
232,50,0.3,1700,0,0,1.4456286430358887
233,50,0.3,22,0,0,0.10158348083496094
234,50,0.3,3,0,0,0.0
235,50,0.3,3,0,0,0.0
236,50,0.3,1717,0,0,1.6183648109436035
237,50,0.3,10,0,0,0.007456302642822266
238,50,0.3,1651,99,1,1.6968815326690674
239,50,0.3,1669,103,1,1.7558550834655762
240,50,0.3,1717,109,1,1.667452096939087
241,50,0.3,8,0,0,0.0020461082458496094
242,50,0.3,19,0,0,0.09850049018859863
243,50,0.3,1727,0,0,1.6248447895050049
244,50,0.3,1665,99,1,1.653249740600586
245,50,0.3,1751,103,1,1.7093315124511719
246,50,0.3,1763,0,0,1.6457679271697998
247,50,0.3,1673,99,1,1.5746619701385498
248,50,0.3,1720,99,1,1.58274507522583
249,50,0.3,1716,99,1,1.5501246452331543
250,50,0.3,1731,0,0,1.551163911819458
251,50,0.3,1703,0,0,1.6041393280029297
252,50,0.3,1773,0,0,1.5321004390716553
253,50,0.3,7,0,0,0.01600956916809082
254,50,0.3,1716,0,0,1.5404918193817139
255,50,0.3,1620,103,1,1.3015737533569336
256,50,0.3,1663,103,1,1.5326926708221436
257,50,0.3,2,0,0,0.015816450119018555
258,50,0.3,1,0,0,0.0
259,50,0.3,1679,103,1,2.0583174228668213
260,50,0.3,1716,0,0,1.5822656154632568
261,50,0.3,1729,99,1,1.2664916515350342
262,50,0.3,1692,99,1,1.5500857830047607
263,50,0.3,1737,103,1,1.562270164489746
264,50,0.3,1740,101,1,1.8265299797058105
265,50,0.3,6,0,0,0.0
266,50,0.3,11,0,0,0.015597343444824219
267,50,0.3,1,0,0,0.014774799346923828
268,50,0.3,1712,99,1,1.696580171585083
269,50,0.3,11,0,0,0.02088189125061035
270,50,0.3,3,0,0,0.0
271,50,0.3,1751,99,1,1.6563904285430908
272,50,0.3,1633,0,0,1.7455830574035645
273,50,0.3,1712,0,0,1.7208466529846191
274,50,0.3,1,0,0,0.0
275,50,0.3,1,0,0,0.015717744827270508
276,50,0.3,1743,0,0,1.6682767868041992
277,50,0.3,1565,103,1,1.3625619411468506
278,50,0.3,1684,0,0,1.5029189586639404
279,50,0.3,1726,0,0,1.7873992919921875
280,50,0.3,1639,107,1,1.541867733001709
281,50,0.3,1743,99,1,1.7159717082977295
282,50,0.3,6,0,0,0.006318330764770508
283,50,0.3,1696,101,1,1.7825853824615479
284,50,0.3,1736,99,1,1.716506004333496
285,50,0.3,1637,0,0,1.5424518585205078
286,50,0.3,3,0,0,0.0
287,50,0.3,1694,99,1,1.5007586479187012
288,50,0.3,6,0,0,0.0
289,50,0.3,1683,103,1,1.5489201545715332
290,50,0.3,1664,99,1,1.4764835834503174
291,50,0.3,1712,99,1,1.5271451473236084
292,50,0.3,2,0,0,0.016635894775390625
293,50,0.3,1678,0,0,1.4288976192474365
294,50,0.3,1661,105,1,1.5821940898895264
295,50,0.3,1699,99,1,1.7005047798156738
296,50,0.3,1725,0,0,1.612645149230957
297,50,0.3,13,0,0,0.015577077865600586
298,50,0.3,1604,0,0,1.5129404067993164
299,50,0.3,1684,103,1,1.6151697635650635
300,50,0.4,1,0,0,0.005684375762939453
301,50,0.4,1,0,0,0.013701200485229492
302,50,0.4,1,0,0,0.015672922134399414
303,50,0.4,55,0,0,0.10256361961364746
304,50,0.4,5,0,0,0.016704320907592773
305,50,0.4,121,0,0,0.1334233283996582
306,50,0.4,6,0,0,0.0157010555267334
307,50,0.4,133,0,0,0.16513466835021973
308,50,0.4,2,0,0,0.0
309,50,0.4,1156,0,0,1.1340277194976807
310,50,0.4,4,0,0,0.016648292541503906
311,50,0.4,117,0,0,0.10294604301452637
312,50,0.4,5,0,0,0.0
313,50,0.4,6,0,0,0.0
314,50,0.4,1,0,0,0.015691041946411133
315,50,0.4,85,0,0,0.03315377235412598
316,50,0.4,1,0,0,0.04925227165222168
317,50,0.4,31,0,0,0.10006523132324219
318,50,0.4,3,0,0,0.0
319,50,0.4,3,0,0,0.0
320,50,0.4,2,0,0,0.0
321,50,0.4,1,0,0,0.01562643051147461
322,50,0.4,3,0,0,0.0009961128234863281
323,50,0.4,1,0,0,0.0
324,50,0.4,1,0,0,0.0
325,50,0.4,17,0,0,0.016637086868286133
326,50,0.4,15,0,0,0.0
327,50,0.4,1,0,0,0.007680654525756836
328,50,0.4,2,0,0,0.09988641738891602
329,50,0.4,235,0,0,0.23409676551818848
330,50,0.4,1,0,0,0.01566481590270996
331,50,0.4,28,0,0,0.016931533813476562
332,50,0.4,1144,0,0,1.0868847370147705
333,50,0.4,92,0,0,0.11331939697265625
334,50,0.4,3,0,0,0.0
335,50,0.4,5,0,0,0.016806364059448242
336,50,0.4,20,0,0,0.0
337,50,0.4,977,0,0,0.9702694416046143
338,50,0.4,5,0,0,0.017864465713500977
339,50,0.4,2,0,0,0.016998767852783203
340,50,0.4,1,0,0,0.01571059226989746
341,50,0.4,108,0,0,0.016553163528442383
342,50,0.4,20,0,0,0.017589330673217773
343,50,0.4,16,0,0,0.001043558120727539
344,50,0.4,6,0,0,0.017949342727661133
345,50,0.4,1084,0,0,1.029512882232666
346,50,0.4,714,0,0,0.6823034286499023
347,50,0.4,1244,0,0,1.2137477397918701
348,50,0.4,1,0,0,0.0
349,50,0.4,1406,0,0,1.3955020904541016
350,50,0.4,811,0,0,0.7145462036132812
351,50,0.4,1,0,0,0.015347003936767578
352,50,0.4,6,0,0,0.0
353,50,0.4,2,0,0,0.09895706176757812
354,50,0.4,8,0,0,0.010866641998291016
355,50,0.4,254,0,0,0.23280024528503418
356,50,0.4,638,0,0,0.566509485244751
357,50,0.4,1279,103,1,1.230973720550537
358,50,0.4,2,0,0,0.0
359,50,0.4,7,0,0,0.0
360,50,0.4,16,0,0,0.060796260833740234
361,50,0.4,14,0,0,0.013451337814331055
362,50,0.4,1,0,0,0.0010471343994140625
363,50,0.4,22,0,0,0.015568971633911133
364,50,0.4,13,0,0,0.0
365,50,0.4,1,0,0,0.0
366,50,0.4,1,0,0,0.0
367,50,0.4,1,0,0,0.016618013381958008
368,50,0.4,3,0,0,0.016668081283569336
369,50,0.4,4,0,0,0.017650604248046875
370,50,0.4,146,0,0,0.24947333335876465
371,50,0.4,507,0,0,0.46476244926452637
372,50,0.4,7,0,0,0.013171672821044922
373,50,0.4,623,0,0,0.6197082996368408
374,50,0.4,5,0,0,0.015020132064819336
375,50,0.4,1,0,0,0.001033782958984375
376,50,0.4,3,0,0,0.0
377,50,0.4,1,0,0,0.01677560806274414
378,50,0.4,784,131,1,0.6823091506958008
379,50,0.4,1077,129,1,1.117647409439087
380,50,0.4,10,0,0,0.015610694885253906
381,50,0.4,1,0,0,0.018145084381103516
382,50,0.4,1,0,0,0.016790390014648438
383,50,0.4,1,0,0,0.0031714439392089844
384,50,0.4,1,0,0,0.0
385,50,0.4,12,0,0,0.0
386,50,0.4,1159,117,1,1.0535147190093994
387,50,0.4,33,0,0,0.020130157470703125
388,50,0.4,1,0,0,0.0064394474029541016
389,50,0.4,188,0,0,0.13299155235290527
390,50,0.4,8,0,0,0.0156402587890625
391,50,0.4,111,0,0,0.13419556617736816
392,50,0.4,3,0,0,0.00404047966003418
393,50,0.4,2,0,0,0.0
394,50,0.4,946,123,1,0.9000239372253418
395,50,0.4,3,0,0,0.0
396,50,0.4,1,0,0,0.01626753807067871
397,50,0.4,73,0,0,0.11361908912658691
398,50,0.4,9,0,0,0.0
399,50,0.4,800,0,0,0.7161035537719727
400,50,0.5,9,0,0,0.015711307525634766
401,50,0.5,1,0,0,0.0
402,50,0.5,47,0,0,0.01671123504638672
403,50,0.5,2,0,0,0.0
404,50,0.5,15,0,0,0.018086671829223633
405,50,0.5,4,0,0,0.0
406,50,0.5,61,0,0,0.0487210750579834
407,50,0.5,5,0,0,0.0
408,50,0.5,53,0,0,0.01903986930847168
409,50,0.5,10,0,0,0.015624284744262695
410,50,0.5,1,0,0,0.0
411,50,0.5,2,0,0,0.0
412,50,0.5,10,0,0,0.09975099563598633
413,50,0.5,7,0,0,0.0
414,50,0.5,1,0,0,0.0
415,50,0.5,2,0,0,0.0
416,50,0.5,4,0,0,0.00871729850769043
417,50,0.5,4,0,0,0.0
418,50,0.5,3,0,0,0.0
419,50,0.5,5,0,0,0.01657724380493164
420,50,0.5,42,0,0,0.10004138946533203
421,50,0.5,1,0,0,0.005367755889892578
422,50,0.5,1,0,0,0.006155729293823242
423,50,0.5,6,0,0,0.007342338562011719
424,50,0.5,14,0,0,0.008400678634643555
425,50,0.5,13,0,0,0.0646061897277832
426,50,0.5,4,0,0,0.01188039779663086
427,50,0.5,11,0,0,0.011116504669189453
428,50,0.5,5,0,0,0.12021780014038086
429,50,0.5,3,0,0,0.006037473678588867
430,50,0.5,4,0,0,0.011404037475585938
431,50,0.5,7,0,0,0.005476236343383789
432,50,0.5,16,0,0,0.0
433,50,0.5,34,0,0,0.0976114273071289
434,50,0.5,53,0,0,0.017769336700439453
435,50,0.5,4,0,0,0.015834808349609375
436,50,0.5,2,0,0,0.09183573722839355
437,50,0.5,9,0,0,0.0020422935485839844
438,50,0.5,4,0,0,0.0
439,50,0.5,61,0,0,0.09884333610534668
440,50,0.5,5,0,0,0.015702486038208008
441,50,0.5,1,0,0,0.015645980834960938
442,50,0.5,8,0,0,0.010584354400634766
443,50,0.5,25,0,0,0.0
444,50,0.5,57,0,0,0.018529891967773438
445,50,0.5,1,0,0,0.015944480895996094
446,50,0.5,1,0,0,0.017300128936767578
447,50,0.5,2,0,0,0.016657114028930664
448,50,0.5,41,0,0,0.016351699829101562
449,50,0.5,2,0,0,0.01665639877319336
450,50,0.5,2,0,0,0.0
451,50,0.5,12,0,0,0.0
452,50,0.5,4,0,0,0.016680479049682617
453,50,0.5,7,0,0,0.013034820556640625
454,50,0.5,28,0,0,0.06624126434326172
455,50,0.5,15,0,0,0.003923177719116211
456,50,0.5,1,0,0,0.0
457,50,0.5,1,0,0,0.0
458,50,0.5,33,0,0,0.10003113746643066
459,50,0.5,1,0,0,0.0
460,50,0.5,1,0,0,0.015578985214233398
461,50,0.5,2,0,0,0.016591548919677734
462,50,0.5,2,0,0,0.008626461029052734
463,50,0.5,72,0,0,0.09457039833068848
464,50,0.5,17,0,0,0.0
465,50,0.5,7,0,0,0.0
466,50,0.5,38,0,0,0.004311323165893555
467,50,0.5,3,0,0,0.016926050186157227
468,50,0.5,23,0,0,0.0010101795196533203
469,50,0.5,2,0,0,0.0055866241455078125
470,50,0.5,57,0,0,0.015605926513671875
471,50,0.5,1,0,0,0.0
472,50,0.5,3,0,0,0.014267683029174805
473,50,0.5,7,0,0,0.05000877380371094
474,50,0.5,1,0,0,0.0
475,50,0.5,17,0,0,0.015842199325561523
476,50,0.5,1,0,0,0.015781164169311523
477,50,0.5,6,0,0,0.0
478,50,0.5,3,0,0,0.0
479,50,0.5,1,0,0,0.0
480,50,0.5,9,0,0,0.016490459442138672
481,50,0.5,8,0,0,0.0010497570037841797
482,50,0.5,15,0,0,0.0
483,50,0.5,1,0,0,0.0
484,50,0.5,1,0,0,0.009541988372802734
485,50,0.5,1,0,0,0.0064373016357421875
486,50,0.5,3,0,0,0.004113435745239258
487,50,0.5,6,0,0,0.011455059051513672
488,50,0.5,33,0,0,0.017976760864257812
489,50,0.5,7,0,0,0.009345054626464844
490,50,0.5,1,0,0,0.004585742950439453
491,50,0.5,3,0,0,0.010686397552490234
492,50,0.5,8,0,0,0.13517308235168457
493,50,0.5,10,0,0,0.06081867218017578
494,50,0.5,13,0,0,0.0
495,50,0.5,1,0,0,0.017827987670898438
496,50,0.5,3,0,0,0.0
497,50,0.5,2,0,0,0.010093927383422852
498,50,0.5,8,0,0,0.01589369773864746
499,50,0.5,23,0,0,0.015802621841430664
500,50,0.6,4,0,0,0.016657352447509766
501,50,0.6,1,0,0,0.001007080078125
502,50,0.6,12,0,0,0.0
503,50,0.6,4,0,0,0.0
504,50,0.6,3,0,0,0.0176999568939209
505,50,0.6,2,0,0,0.01787543296813965
506,50,0.6,7,0,0,0.0
507,50,0.6,6,0,0,0.0
508,50,0.6,1,0,0,0.0
509,50,0.6,2,0,0,0.0
510,50,0.6,19,0,0,0.01813054084777832
511,50,0.6,2,0,0,0.0
512,50,0.6,3,0,0,0.015639543533325195
513,50,0.6,1,0,0,0.012005090713500977
514,50,0.6,2,0,0,0.0
515,50,0.6,1,0,0,0.017821550369262695
516,50,0.6,2,0,0,0.0
517,50,0.6,7,0,0,0.01664280891418457
518,50,0.6,1,0,0,0.01665663719177246
519,50,0.6,1,0,0,0.006795406341552734
520,50,0.6,7,0,0,0.005971670150756836
521,50,0.6,5,0,0,0.00616908073425293
522,50,0.6,2,0,0,0.003964424133300781
523,50,0.6,2,0,0,0.0054607391357421875
524,50,0.6,4,0,0,0.006136417388916016
525,50,0.6,1,0,0,0.008603096008300781
526,50,0.6,3,0,0,0.007527828216552734
527,50,0.6,2,0,0,0.007370471954345703
528,50,0.6,2,0,0,0.007343769073486328
529,50,0.6,3,0,0,0.0073010921478271484
530,50,0.6,3,0,0,0.00746607780456543
531,50,0.6,4,0,0,0.05619096755981445
532,50,0.6,11,0,0,0.015507936477661133
533,50,0.6,8,0,0,0.020802974700927734
534,50,0.6,1,0,0,0.0
535,50,0.6,4,0,0,0.016565561294555664
536,50,0.6,5,0,0,0.0
537,50,0.6,4,0,0,0.0
538,50,0.6,1,0,0,0.016634702682495117
539,50,0.6,1,0,0,0.01816105842590332
540,50,0.6,15,0,0,0.009817838668823242
541,50,0.6,1,0,0,0.00991511344909668
542,50,0.6,1,0,0,0.006319284439086914
543,50,0.6,1,0,0,0.007998228073120117
544,50,0.6,5,0,0,0.006593227386474609
545,50,0.6,2,0,0,0.005765438079833984
546,50,0.6,2,0,0,0.006255149841308594
547,50,0.6,2,0,0,0.004884004592895508
548,50,0.6,1,0,0,0.011036157608032227
549,50,0.6,25,0,0,0.009152650833129883
550,50,0.6,4,0,0,0.006280422210693359
551,50,0.6,2,0,0,0.04505562782287598
552,50,0.6,3,0,0,0.006727933883666992
553,50,0.6,1,0,0,0.006057262420654297
554,50,0.6,1,0,0,0.0010361671447753906
555,50,0.6,3,0,0,0.0073146820068359375
556,50,0.6,10,0,0,0.007370471954345703
557,50,0.6,3,0,0,0.0
558,50,0.6,1,0,0,0.0
559,50,0.6,3,0,0,0.0
560,50,0.6,1,0,0,0.0
561,50,0.6,1,0,0,0.017073869705200195
562,50,0.6,9,0,0,0.0
563,50,0.6,2,0,0,0.011098146438598633
564,50,0.6,1,0,0,0.0
565,50,0.6,3,0,0,0.0
566,50,0.6,2,0,0,0.0
567,50,0.6,2,0,0,0.01660895347595215
568,50,0.6,20,0,0,0.01767110824584961
569,50,0.6,1,0,0,0.0
570,50,0.6,3,0,0,0.0
571,50,0.6,1,0,0,0.0
572,50,0.6,3,0,0,0.0
573,50,0.6,11,0,0,0.0
574,50,0.6,1,0,0,0.011517047882080078
575,50,0.6,6,0,0,0.0
576,50,0.6,1,0,0,0.002041339874267578
577,50,0.6,10,0,0,0.0
578,50,0.6,2,0,0,0.0
579,50,0.6,3,0,0,0.0
580,50,0.6,1,0,0,0.0
581,50,0.6,2,0,0,0.015639066696166992
582,50,0.6,5,0,0,0.01687455177307129
583,50,0.6,8,0,0,0.0
584,50,0.6,6,0,0,0.0
585,50,0.6,1,0,0,0.0
586,50,0.6,3,0,0,0.013554573059082031
587,50,0.6,1,0,0,0.014827489852905273
588,50,0.6,2,0,0,0.017560482025146484
589,50,0.6,3,0,0,0.01772022247314453
590,50,0.6,2,0,0,0.0
591,50,0.6,1,0,0,0.0061686038970947266
592,50,0.6,2,0,0,0.0
593,50,0.6,27,0,0,0.015581130981445312
594,50,0.6,5,0,0,0.010640859603881836
595,50,0.6,9,0,0,0.01503610610961914
596,50,0.6,1,0,0,0.0071752071380615234
597,50,0.6,3,0,0,0.008605003356933594
598,50,0.6,1,0,0,0.004921674728393555
599,50,0.6,3,0,0,0.009293794631958008
600,50,0.7,1,0,0,0.001031637191772461
601,50,0.7,2,0,0,0.0
602,50,0.7,1,0,0,0.0
603,50,0.7,1,0,0,0.0591740608215332
604,50,0.7,1,0,0,0.013463735580444336
605,50,0.7,1,0,0,0.0063533782958984375
606,50,0.7,2,0,0,0.009494781494140625
607,50,0.7,1,0,0,0.006792545318603516
608,50,0.7,1,0,0,0.01573038101196289
609,50,0.7,6,0,0,0.1083076000213623
610,50,0.7,5,0,0,0.004380464553833008
611,50,0.7,2,0,0,0.00504755973815918
612,50,0.7,2,0,0,0.012051820755004883
613,50,0.7,2,0,0,0.0073392391204833984
614,50,0.7,1,0,0,0.006413936614990234
615,50,0.7,1,0,0,0.013754606246948242
616,50,0.7,1,0,0,0.006172895431518555
617,50,0.7,1,0,0,0.009175777435302734
