,Dimension,Probability,Number_of_nodes_visited,Path_Length,Solvable,Time
116,50,0.2,1,0,0,0.0010454654693603516
117,50,0.2,1403,99,1,0.46641111373901367
118,50,0.2,1348,99,1,0.4458756446838379
119,50,0.2,1327,99,1,0.44684481620788574
120,50,0.2,1365,99,1,0.4514787197113037
121,50,0.2,1306,99,1,0.5728037357330322
122,50,0.2,1142,99,1,0.31667065620422363
123,50,0.2,1341,99,1,0.5156197547912598
124,50,0.2,1403,99,1,0.5211832523345947
125,50,0.2,1544,99,1,0.6412220001220703
126,50,0.2,1037,99,1,0.29172420501708984
127,50,0.2,1343,99,1,0.43338751792907715
128,50,0.2,1160,99,1,0.34810543060302734
129,50,0.2,1032,99,1,0.2989187240600586
130,50,0.2,1401,99,1,0.4688069820404053
131,50,0.2,1324,99,1,0.3983731269836426
132,50,0.2,1985,0,0,0.799915075302124
133,50,0.2,1147,99,1,0.3507089614868164
134,50,0.2,1528,99,1,0.5618853569030762
135,50,0.2,1371,99,1,0.6443111896514893
136,50,0.2,1021,99,1,0.24895024299621582
137,50,0.2,1437,99,1,0.5100235939025879
138,50,0.2,1,0,0,0.0
139,50,0.2,910,103,1,0.28612470626831055
140,50,0.2,1554,99,1,0.6241974830627441
141,50,0.2,1538,99,1,0.5938313007354736
142,50,0.2,1495,99,1,0.7544455528259277
143,50,0.2,1362,99,1,0.4692115783691406
144,50,0.2,1208,99,1,0.3274409770965576
145,50,0.2,1374,99,1,0.44977355003356934
146,50,0.2,1307,99,1,0.4157097339630127
147,50,0.2,1256,99,1,0.36786937713623047
148,50,0.2,1,0,0,0.0010573863983154297
149,50,0.2,985,99,1,0.26356983184814453
150,50,0.2,1272,99,1,0.403301477432251
151,50,0.2,1085,99,1,0.3356587886810303
152,50,0.2,1348,99,1,0.4492478370666504
153,50,0.2,1472,99,1,0.6011984348297119
154,50,0.2,1326,99,1,0.41529154777526855
155,50,0.2,1178,99,1,0.31777286529541016
156,50,0.2,1288,99,1,0.4189283847808838
157,50,0.2,1985,0,0,0.8314342498779297
158,50,0.2,3,0,0,0.010137796401977539
159,50,0.2,5,0,0,0.0
160,50,0.2,1427,99,1,0.617316484451294
161,50,0.2,1153,99,1,0.3510425090789795
162,50,0.2,2024,0,0,0.8675694465637207
163,50,0.2,1567,99,1,0.5859575271606445
164,50,0.2,4,0,0,0.0
165,50,0.2,975,99,1,0.2664973735809326
166,50,0.2,9,0,0,0.015665531158447266
167,50,0.2,1085,99,1,0.34603309631347656
168,50,0.2,1375,99,1,0.5378379821777344
169,50,0.2,970,99,1,0.3164970874786377
170,50,0.2,1362,99,1,0.46819400787353516
171,50,0.2,1272,99,1,0.43688416481018066
172,50,0.2,1158,99,1,0.3636496067047119
173,50,0.2,1035,99,1,0.31956958770751953
174,50,0.2,1023,99,1,0.283292293548584
175,50,0.2,1210,101,1,0.3715071678161621
176,50,0.2,1398,99,1,0.5646345615386963
177,50,0.2,1248,99,1,0.3888394832611084
178,50,0.2,1289,99,1,0.48247694969177246
179,50,0.2,1398,99,1,0.6394286155700684
180,50,0.2,1259,99,1,0.4300522804260254
181,50,0.2,1221,99,1,0.4871702194213867
182,50,0.2,1428,99,1,0.48235344886779785
183,50,0.2,1371,99,1,0.5718588829040527
184,50,0.2,1981,0,0,0.963630199432373
185,50,0.2,1271,99,1,0.38141942024230957
186,50,0.2,1981,0,0,0.775885820388794
187,50,0.2,1264,99,1,0.4175281524658203
188,50,0.2,1188,99,1,0.34983301162719727
189,50,0.2,1191,99,1,0.3835914134979248
190,50,0.2,1684,99,1,0.816246509552002
191,50,0.2,1323,99,1,0.4487311840057373
192,50,0.2,1994,0,0,0.8807806968688965
193,50,0.2,1253,99,1,0.43964052200317383
194,50,0.2,1568,99,1,0.6657075881958008
195,50,0.2,1084,99,1,0.31805944442749023
196,50,0.2,1995,0,0,0.7700827121734619
197,50,0.2,1248,103,1,0.456113338470459
198,50,0.2,1143,99,1,0.38423848152160645
199,50,0.2,1421,99,1,0.509099006652832
200,50,0.3,1649,0,0,0.6585328578948975
201,50,0.3,578,103,1,0.0877382755279541
202,50,0.3,989,103,1,0.23386383056640625
203,50,0.3,3,0,0,0.0
204,50,0.3,1747,0,0,0.6372919082641602
205,50,0.3,5,0,0,0.005037784576416016
206,50,0.3,3,0,0,0.0
207,50,0.3,636,99,1,0.1441352367401123
208,50,0.3,365,99,1,0.06753134727478027
209,50,0.3,681,101,1,0.12250280380249023
210,50,0.3,1,0,0,0.0
211,50,0.3,9,0,0,0.0
212,50,0.3,1,0,0,0.0027229785919189453
213,50,0.3,892,103,1,0.19265532493591309
214,50,0.3,1681,0,0,0.611337423324585
215,50,0.3,564,99,1,0.09430527687072754
216,50,0.3,4,0,0,0.0
217,50,0.3,559,99,1,0.08416533470153809
218,50,0.3,1717,0,0,0.5957388877868652
219,50,0.3,420,101,1,0.05017805099487305
220,50,0.3,1688,0,0,0.5990240573883057
221,50,0.3,629,99,1,0.1417217254638672
222,50,0.3,1177,111,1,0.3220038414001465
223,50,0.3,1537,0,0,0.583172082901001
224,50,0.3,3,0,0,0.001035928726196289
225,50,0.3,8,0,0,0.0
226,50,0.3,493,105,1,0.10454154014587402
227,50,0.3,518,103,1,0.11732172966003418
228,50,0.3,1738,0,0,0.680302619934082
229,50,0.3,626,99,1,0.13204288482666016
230,50,0.3,630,99,1,0.1127781867980957
231,50,0.3,1684,0,0,0.5492565631866455
232,50,0.3,1701,0,0,0.5709042549133301
233,50,0.3,23,0,0,0.0
234,50,0.3,4,0,0,0.0
235,50,0.3,4,0,0,0.01694321632385254
236,50,0.3,1718,0,0,0.5646896362304688
237,50,0.3,11,0,0,0.00629115104675293
238,50,0.3,508,99,1,0.08902382850646973
239,50,0.3,491,103,1,0.0834505558013916
240,50,0.3,678,109,1,0.1333324909210205
241,50,0.3,9,0,0,0.0
242,50,0.3,20,0,0,0.0010466575622558594
243,50,0.3,1728,0,0,0.5932216644287109
244,50,0.3,661,99,1,0.14676499366760254
245,50,0.3,737,103,1,0.15606021881103516
246,50,0.3,1764,0,0,0.6409876346588135
247,50,0.3,502,99,1,0.09509563446044922
248,50,0.3,378,99,1,0.04968523979187012
249,50,0.3,532,99,1,0.08252716064453125
250,50,0.3,1732,0,0,0.6015932559967041
251,50,0.3,1704,0,0,0.5634269714355469
252,50,0.3,1774,0,0,0.4223191738128662
253,50,0.3,8,0,0,0.0
254,50,0.3,1717,0,0,0.8103036880493164
255,50,0.3,604,103,1,0.13599252700805664
256,50,0.3,634,103,1,0.10175681114196777
257,50,0.3,3,0,0,0.0
258,50,0.3,1,0,0,0.0
259,50,0.3,847,103,1,0.1721186637878418
